date,open,high,low,close,vol
2026-07-08,"7,452.48","7,791.66","7,186.21","7,246.79","501,071,000"
2026-07-07,"7,919.20","7,954.55","7,389.22","7,656.31","516,365,800"
2026-07-06,"8,186.82","8,327.26","7,815.53","8,051.33","448,691,400"
2026-07-03,"7,739.75","8,136.28","7,378.10","8,088.34","465,820,800"
2026-07-02,"7,933.10","8,136.28","7,616.33","7,648.09","505,157,300"
2026-07-01,"8,591.50","8,620.15","8,143.33","8,303.41","468,193,400"
2026-06-30,"8,416.70","8,667.73","8,220.80","8,476.48","449,823,600"
2026-06-29,"8,334.28","8,525.53","8,127.99","8,394.65","371,222,800"
2026-06-26,"8,813.18","8,861.70","8,126.84","8,411.21","518,473,000"
2026-06-25,"8,703.42","9,044.04","8,693.62","8,930.30","456,880,200"
2026-06-24,"8,356.79","8,577.52","8,080.99","8,471.02","418,169,000"
2026-06-23,"9,083.54","9,175.45","8,203.84","8,203.84","488,741,800"
2026-06-22,"8,954.43","9,253.00","8,900.68","9,114.55","381,081,300"
2026-06-19,"9,288.89","9,385.59","8,831.72","9,052.42","517,247,600"
2026-06-18,"8,884.92","9,106.07","8,867.34","9,063.84","510,940,100"
2026-06-17,"8,622.13","8,872.18","8,605.66","8,864.24","571,194,200"
2026-06-16,"8,696.55","8,753.82","8,540.41","8,726.60","586,336,900"
2026-06-15,"8,526.12","8,603.48","8,450.24","8,545.98","516,647,800"
2026-06-12,"8,263.85","8,434.40","8,079.77","8,123.62","493,405,600"
2026-06-11,"7,509.62","7,800.62","7,394.46","7,763.95","478,729,600"
2026-06-10,"7,899.77","7,996.68","7,541.11","7,730.82","460,876,800"
2026-06-09,"7,697.76","8,119.09","7,598.87","8,096.93","448,536,700"
2026-06-08,"8,048.09","8,048.09","7,442.73","7,484.41","452,204,200"
2026-06-05,"8,323.20","8,382.16","8,038.10","8,160.59","463,197,400"
2026-06-04,"8,623.82","8,759.05","8,577.30","8,639.41","437,895,900"
2026-06-02,"8,883.19","8,933.62","8,503.12","8,801.49","632,553,500"
2026-06-01,"8,485.67","8,874.16","8,485.67","8,788.38","636,175,300"
2026-05-29,"8,384.31","8,476.15","8,273.74","8,476.15","735,126,800"
2026-05-28,"8,165.73","8,253.60","7,841.01","8,185.29","668,950,900"
2026-05-27,"8,242.12","8,457.09","8,220.04","8,228.70","619,450,600"
2026-05-26,"8,070.91","8,131.15","8,008.19","8,047.51","519,551,100"
2026-05-22,"7,873.12","7,886.64","7,780.13","7,847.71","435,533,100"
2026-05-21,"7,486.37","7,819.23","7,486.37","7,815.59","621,081,700"
2026-05-20,"7,324.52","7,324.52","7,053.84","7,208.95","492,494,100"
2026-05-19,"7,425.66","7,446.57","7,141.91","7,271.66","533,508,800"
2026-05-18,"7,443.29","7,636.20","7,142.71","7,516.04","566,617,500"
2026-05-15,"7,951.75","8,046.78","7,371.68","7,493.18","885,626,700"
2026-05-14,"7,873.91","7,991.04","7,842.72","7,981.41","849,941,500"
2026-05-13,"7,513.65","7,855.47","7,402.36","7,844.01","738,739,300"
2026-05-12,"7,953.41","7,999.67","7,421.71","7,643.15","1,021,136,100"
2026-05-11,"7,775.31","7,899.32","7,713.49","7,822.24","731,278,800"
2026-05-08,"7,353.94","7,511.01","7,318.96","7,498.00","523,090,800"
2026-05-07,"7,499.07","7,531.88","7,257.89","7,490.05","767,462,300"
2026-05-06,"7,093.01","7,426.60","7,093.01","7,384.56","995,691,700"
2026-05-04,"6,782.93","6,937.00","6,741.63","6,936.99","873,008,700"
2026-04-30,"6,739.39","6,750.27","6,597.83","6,598.87","685,459,300"
2026-04-29,"6,619.00","6,702.38","6,596.03","6,690.90","717,859,500"
2026-04-28,"6,646.80","6,712.73","6,621.73","6,641.02","1,139,472,200"
2026-04-27,"6,533.60","6,657.22","6,529.19","6,615.03","842,664,200"
2026-04-24,"6,496.10","6,516.54","6,403.74","6,475.63","878,200,700"
2026-04-23,"6,488.83","6,557.76","6,309.10","6,475.81","1,042,392,100"
2026-04-22,"6,387.57","6,423.29","6,318.51","6,417.93","900,140,300"
2026-04-21,"6,302.54","6,388.47","6,302.54","6,388.47","792,021,700"
2026-04-20,"6,213.92","6,278.36","6,176.75","6,219.09","692,878,500"
2026-04-17,"6,227.33","6,230.32","6,159.88","6,191.92","689,739,700"
2026-04-16,"6,149.49","6,231.03","6,126.06","6,226.05","925,694,600"
2026-04-15,"6,141.60","6,183.21","6,064.23","6,091.39","923,846,200"
2026-04-14,"5,960.00","6,026.52","5,938.33","5,967.75","889,490,600"
2026-04-13,"5,737.28","5,827.73","5,730.23","5,808.62","1,083,211,400"
2026-04-10,"5,876.12","5,918.59","5,850.83","5,858.87","1,002,353,600"
2026-04-09,"5,826.45","5,862.41","5,757.49","5,778.01","1,026,733,000"
2026-04-08,"5,804.70","5,919.60","5,774.00","5,872.34","932,610,500"
2026-04-07,"5,552.19","5,594.90","5,424.46","5,494.78","990,449,100"
2026-04-06,"5,423.35","5,505.61","5,404.91","5,450.33","1,110,507,400"
2026-04-03,"5,375.50","5,419.45","5,316.42","5,377.30","1,185,178,400"
2026-04-02,"5,551.69","5,574.62","5,170.27","5,234.05","1,428,159,600"
2026-04-01,"5,330.04","5,512.33","5,272.45","5,478.70","958,953,300"
2026-03-31,"5,143.75","5,233.99","5,042.99","5,052.46","1,163,312,400"
2026-03-30,"5,181.80","5,297.35","5,151.22","5,277.30","727,391,100"
2026-03-27,"5,300.61","5,462.51","5,220.10","5,438.87","900,080,900"
2026-03-26,"5,594.06","5,598.37","5,448.12","5,460.46","925,092,600"
2026-03-25,"5,680.33","5,740.97","5,630.07","5,642.21","763,223,600"
2026-03-24,"5,638.20","5,643.00","5,395.17","5,553.92","1,170,518,000"
2026-03-23,"5,580.15","5,580.15","5,397.94","5,405.75","1,125,619,600"
2026-03-20,"5,813.35","5,833.68","5,764.64","5,781.20","1,490,805,200"
2026-03-19,"5,761.40","5,863.39","5,738.95","5,763.22","1,184,170,100"
2026-03-18,"5,767.10","5,934.35","5,766.14","5,925.03","1,143,771,700"
2026-03-17,"5,711.80","5,717.13","5,632.86","5,640.48","1,135,071,000"
2026-03-16,"5,510.82","5,561.42","5,448.75","5,549.85","1,073,859,800"
2026-03-13,"5,412.39","5,537.59","5,392.52","5,487.24","907,655,500"
2026-03-12,"5,567.65","5,629.07","5,527.47","5,583.25","801,306,200"
2026-03-11,"5,658.72","5,746.36","5,559.69","5,609.95","1,050,946,300"
2026-03-10,"5,523.21","5,595.88","5,427.88","5,532.59","923,209,900"
2026-03-09,"5,265.37","5,327.42","5,096.16","5,251.87","1,026,237,700"
2026-03-06,"5,491.02","5,609.98","5,381.27","5,584.87","1,223,019,700"
2026-03-05,"5,250.92","5,715.30","5,248.13","5,583.90","1,660,710,400"
2026-03-04,"5,592.59","5,672.12","5,059.45","5,093.54","1,637,606,000"
2026-03-03,"6,165.15","6,180.45","5,791.65","5,791.91","1,227,193,100"
2026-02-27,"6,197.49","6,347.41","6,153.87","6,244.13","1,166,058,000"
2026-02-26,"6,121.03","6,313.27","6,107.41","6,307.27","1,409,623,200"
2026-02-25,"6,022.70","6,144.71","5,984.28","6,083.86","1,415,254,900"
2026-02-24,"5,853.48","5,969.64","5,775.61","5,969.64","1,602,004,800"
2026-02-23,"5,903.11","5,931.86","5,792.57","5,846.09","1,477,788,900"
2026-02-20,"5,696.89","5,809.91","5,684.58","5,808.53","1,749,302,700"
2026-02-19,"5,642.09","5,681.65","5,614.97","5,677.25","1,185,838,200"
2026-02-13,"5,513.71","5,583.74","5,480.92","5,507.01","1,290,658,600"
2026-02-12,"5,425.39","5,522.27","5,399.52","5,522.27","750,614,600"
2026-02-11,"5,293.75","5,374.23","5,257.53","5,354.49","753,767,400"
2026-02-10,"5,350.21","5,363.62","5,286.67","5,301.69","712,267,900"
2026-02-09,"5,299.10","5,322.35","5,265.08","5,298.04","617,657,800"
2026-02-06,"5,013.15","5,120.77","4,899.30","5,089.14","745,763,900"
2026-02-05,"5,251.03","5,304.40","5,142.20","5,163.57","911,910,100"
2026-02-04,"5,260.71","5,376.92","5,243.11","5,371.10","789,920,300"
2026-02-03,"5,114.81","5,288.08","5,101.31","5,288.08","672,610,200"
2026-02-02,"5,122.62","5,196.71","4,933.58","4,949.67","572,544,400"
2026-01-30,"5,210.35","5,321.68","5,199.78","5,224.36","862,540,600"
2026-01-29,"5,243.42","5,252.61","5,073.12","5,221.25","699,659,400"
2026-01-28,"5,145.39","5,183.44","5,124.80","5,170.81","593,108,800"
2026-01-27,"4,932.89","5,084.85","4,890.72","5,084.85","476,155,600"
2026-01-26,"4,997.54","5,023.76","4,940.78","4,949.59","446,903,100"
2026-01-23,"4,984.08","5,021.13","4,926.22","4,990.07","612,601,800"
2026-01-22,"4,987.06","5,019.54","4,934.17","4,952.53","568,624,100"
2026-01-21,"4,808.94","4,910.54","4,807.13","4,909.93","600,101,500"
2026-01-20,"4,900.28","4,935.48","4,823.88","4,885.75","667,709,200"
2026-01-19,"4,829.40","4,917.37","4,827.95","4,904.66","570,841,000"
2026-01-16,"4,820.66","4,855.61","4,797.75","4,840.74","720,905,800"
2026-01-15,"4,710.28","4,797.55","4,705.44","4,797.55","545,175,200"
2026-01-14,"4,685.11","4,723.10","4,669.32","4,723.10","550,416,500"
2026-01-13,"4,662.44","4,693.07","4,641.58","4,692.64","429,151,100"
2026-01-12,"4,639.89","4,652.54","4,567.55","4,624.79","394,752,900"
2026-01-09,"4,530.03","4,590.03","4,500.48","4,586.32","399,220,000"
2026-01-08,"4,531.46","4,622.32","4,527.50","4,552.37","440,086,000"
2026-01-07,"4,566.34","4,611.72","4,488.20","4,551.06","553,654,000"
2026-01-06,"4,446.08","4,525.48","4,395.00","4,525.48","498,391,300"
2026-01-05,"4,385.92","4,457.52","4,381.93","4,457.52","513,869,700"
2026-01-02,"4,224.53","4,313.55","4,216.68","4,309.63","406,339,200"
2025-12-30,"4,193.75","4,226.36","4,186.95","4,214.17","408,198,100"
2025-12-29,"4,146.48","4,220.56","4,146.48","4,220.56","502,394,000"
2025-12-26,"4,130.37","4,143.14","4,116.53","4,129.68","510,161,700"
2025-12-24,"4,136.24","4,137.20","4,106.62","4,108.62","363,613,800"
2025-12-23,"4,127.40","4,140.84","4,110.25","4,117.32","385,848,300"
2025-12-22,"4,096.26","4,105.93","4,083.13","4,105.93","315,627,100"
2025-12-19,"4,055.78","4,055.78","3,997.05","4,020.55","442,664,500"
2025-12-18,"3,989.60","4,030.65","3,975.50","3,994.51","581,445,400"
2025-12-17,"4,019.43","4,060.24","3,994.65","4,056.41","360,955,500"
2025-12-16,"4,093.32","4,099.01","3,996.23","3,999.13","373,989,500"
2025-12-15,"4,053.74","4,123.19","4,052.65","4,090.59","346,844,600"
2025-12-12,"4,123.83","4,168.17","4,120.73","4,167.16","426,616,300"
2025-12-11,"4,163.32","4,170.77","4,103.20","4,110.62","539,843,400"
2025-12-10,"4,159.05","4,172.64","4,123.60","4,135.00","317,901,500"
2025-12-09,"4,129.77","4,152.18","4,121.21","4,143.55","400,643,400"
2025-12-08,"4,109.25","4,154.85","4,081.26","4,154.85","395,582,900"
2025-12-05,"4,023.50","4,100.05","4,003.29","4,100.05","478,512,600"
2025-12-04,"4,018.91","4,028.53","3,982.54","4,028.51","352,043,300"
2025-12-03,"4,010.26","4,052.83","3,987.76","4,036.30","290,896,500"
2025-12-02,"3,939.09","3,994.93","3,935.14","3,994.93","319,034,900"
2025-12-01,"3,967.92","3,977.31","3,892.08","3,920.37","296,914,700"
2025-11-28,"3,995.30","3,995.30","3,921.89","3,926.59","241,922,800"
2025-11-27,"3,989.45","4,023.42","3,968.43","3,986.91","257,854,900"
2025-11-26,"3,891.88","3,960.87","3,866.66","3,960.87","295,327,000"
2025-11-25,"3,942.36","3,946.61","3,833.35","3,857.78","279,294,000"
2025-11-24,"3,915.16","3,917.16","3,838.20","3,846.06","373,120,100"
2025-11-21,"3,908.70","3,911.55","3,838.46","3,853.26","319,324,100"
2025-11-20,"4,030.97","4,059.37","4,001.31","4,004.85","360,281,700"
2025-11-19,"3,966.64","3,966.64","3,854.95","3,929.51","338,241,500"
2025-11-18,"4,044.47","4,072.41","3,953.26","3,953.62","319,659,600"
2025-11-17,"4,078.57","4,089.88","4,045.40","4,089.25","344,096,600"
2025-11-14,"4,061.91","4,092.76","4,011.40","4,011.57","399,992,400"
2025-11-13,"4,127.57","4,188.54","4,123.84","4,170.63","424,188,600"
2025-11-12,"4,097.44","4,154.62","4,088.86","4,150.39","334,584,500"
2025-11-11,"4,124.30","4,187.46","4,066.58","4,106.39","377,554,000"
2025-11-10,"3,991.87","4,092.91","3,984.24","4,073.24","339,514,000"
2025-11-07,"3,963.72","4,037.61","3,887.32","3,953.76","377,049,700"
2025-11-06,"4,092.46","4,111.96","3,985.29","4,026.45","423,420,800"
2025-11-05,"4,055.47","4,055.47","3,867.81","4,004.42","594,162,800"
2025-11-04,"4,219.24","4,226.75","4,117.91","4,121.74","423,542,600"
2025-11-03,"4,123.36","4,221.92","4,123.36","4,221.87","472,676,300"
2025-10-31,"4,083.25","4,122.09","4,059.74","4,107.50","408,275,200"
2025-10-30,"4,105.95","4,146.72","4,070.79","4,086.89","566,538,300"
2025-10-29,"4,061.54","4,084.09","4,014.84","4,081.15","466,898,400"
2025-10-28,"4,010.47","4,018.22","3,972.56","4,010.41","408,224,700"
2025-10-27,"3,999.79","4,042.83","3,999.79","4,042.83","516,998,500"
2025-10-24,"3,893.23","3,951.07","3,886.64","3,941.59","426,896,600"
2025-10-23,"3,835.79","3,902.21","3,822.33","3,845.56","423,588,500"
2025-10-22,"3,827.23","3,883.68","3,794.52","3,883.68","597,216,000"
2025-10-21,"3,851.01","3,893.06","3,816.19","3,823.84","526,854,300"
2025-10-20,"3,775.40","3,814.69","3,728.38","3,814.69","410,146,800"
2025-10-17,"3,732.76","3,794.87","3,722.07","3,748.89","420,769,800"
2025-10-16,"3,675.82","3,748.37","3,675.82","3,748.37","495,790,800"
2025-10-15,"3,580.64","3,659.91","3,577.06","3,657.28","543,606,700"
2025-10-14,"3,604.12","3,646.77","3,535.52","3,561.81","734,084,900"
2025-10-13,"3,550.08","3,584.55","3,522.54","3,584.55","408,033,100"
2025-10-10,"3,598.11","3,617.86","3,569.44","3,610.60","407,410,800"
2025-10-02,"3,525.48","3,565.96","3,512.16","3,549.21","402,107,200"
2025-10-01,"3,444.06","3,459.74","3,440.42","3,455.83","493,641,200"
2025-09-30,"3,436.00","3,443.38","3,421.89","3,424.60","526,401,500"
2025-09-29,"3,414.43","3,439.12","3,413.33","3,431.21","416,480,000"
2025-09-26,"3,440.39","3,441.91","3,365.73","3,386.05","399,149,800"
2025-09-25,"3,458.98","3,479.42","3,454.08","3,471.11","293,075,000"
2025-09-24,"3,492.03","3,497.95","3,442.41","3,472.14","287,145,400"
2025-09-23,"3,489.46","3,494.49","3,467.83","3,486.19","358,335,400"
2025-09-22,"3,463.84","3,482.25","3,458.87","3,468.65","287,867,200"
2025-09-19,"3,461.23","3,467.89","3,434.61","3,445.24","348,844,700"
2025-09-18,"3,432.77","3,461.30","3,422.77","3,461.30","391,177,100"
2025-09-17,"3,433.83","3,433.83","3,406.75","3,413.40","326,609,900"
2025-09-16,"3,421.13","3,452.50","3,418.10","3,449.62","406,214,300"
2025-09-15,"3,407.78","3,420.23","3,391.33","3,407.31","378,854,200"
2025-09-12,"3,374.65","3,395.54","3,362.86","3,395.54","448,857,500"
2025-09-11,"3,336.60","3,344.70","3,311.86","3,344.20","435,588,800"
2025-09-10,"3,272.20","3,317.77","3,272.07","3,314.53","564,706,800"
2025-09-09,"3,231.31","3,260.05","3,221.98","3,260.05","439,945,500"
2025-09-08,"3,209.81","3,221.14","3,206.34","3,219.59","372,299,900"
2025-09-05,"3,208.83","3,214.64","3,196.19","3,205.12","323,844,700"
2025-09-04,"3,188.84","3,205.61","3,185.49","3,200.83","286,255,900"
2025-09-03,"3,177.75","3,187.48","3,167.23","3,184.42","335,816,400"
2025-09-02,"3,155.73","3,174.16","3,151.93","3,172.35","310,678,100"
2025-09-01,"3,164.58","3,177.40","3,135.02","3,142.93","260,138,500"
2025-08-29,"3,208.80","3,212.69","3,184.48","3,186.01","245,132,500"
2025-08-28,"3,175.33","3,211.34","3,164.08","3,196.32","312,188,200"
2025-08-27,"3,185.87","3,189.31","3,165.77","3,187.16","281,721,000"
2025-08-26,"3,199.92","3,199.92","3,175.31","3,179.36","325,353,200"
2025-08-25,"3,195.14","3,209.86","3,180.12","3,209.86","220,165,000"
2025-08-22,"3,165.41","3,181.95","3,159.45","3,168.73","236,797,100"
2025-08-21,"3,140.71","3,166.54","3,134.86","3,141.74","276,915,500"
2025-08-20,"3,121.52","3,132.83","3,079.27","3,130.09","335,285,200"
2025-08-19,"3,185.04","3,185.48","3,142.48","3,151.56","285,290,700"
2025-08-18,"3,202.63","3,206.77","3,177.28","3,177.28","326,132,800"
2025-08-14,"3,226.52","3,239.55","3,210.83","3,225.66","441,467,900"
2025-08-13,"3,225.40","3,226.37","3,192.17","3,224.37","320,069,800"
2025-08-12,"3,209.75","3,242.17","3,189.58","3,189.91","373,217,200"
2025-08-11,"3,220.72","3,223.23","3,199.90","3,206.77","304,968,400"
2025-08-08,"3,220.58","3,227.28","3,198.31","3,210.01","341,443,200"
2025-08-07,"3,214.81","3,227.68","3,200.28","3,227.68","327,047,500"
2025-08-06,"3,182.06","3,200.15","3,176.61","3,198.14","327,358,400"
2025-08-05,"3,187.15","3,212.31","3,174.23","3,198.00","273,439,600"
2025-08-04,"3,114.27","3,157.45","3,105.63","3,147.75","293,453,700"
2025-08-01,"3,210.32","3,210.32","3,117.92","3,119.41","507,776,200"
2025-07-31,"3,275.78","3,288.26","3,227.46","3,245.44","540,323,800"
2025-07-30,"3,233.31","3,269.40","3,227.28","3,254.47","338,073,700"
2025-07-29,"3,192.17","3,232.31","3,169.03","3,230.57","373,203,200"
2025-07-28,"3,228.61","3,228.61","3,180.18","3,209.52","502,719,600"
2025-07-25,"3,184.37","3,205.82","3,184.37","3,196.05","389,290,700"
2025-07-24,"3,209.43","3,237.97","3,183.05","3,190.45","425,499,900"
2025-07-23,"3,189.65","3,199.86","3,141.93","3,183.77","664,826,100"
2025-07-22,"3,210.12","3,220.27","3,155.25","3,169.94","378,485,900"
2025-07-21,"3,191.11","3,211.14","3,188.87","3,210.81","343,910,800"
2025-07-18,"3,200.44","3,204.75","3,169.69","3,188.07","393,449,300"
2025-07-17,"3,201.42","3,201.42","3,152.42","3,192.29","424,787,600"
2025-07-16,"3,207.48","3,209.20","3,178.42","3,186.38","531,498,700"
2025-07-15,"3,194.82","3,216.01","3,183.83","3,215.28","419,651,700"
2025-07-14,"3,175.59","3,202.06","3,170.72","3,202.03","444,035,800"
2025-07-11,"3,186.35","3,216.69","3,170.46","3,175.77","465,292,100"
2025-07-10,"3,144.14","3,183.23","3,133.81","3,183.23","596,571,600"
2025-07-09,"3,123.22","3,137.17","3,111.02","3,133.74","642,960,900"
2025-07-08,"3,071.74","3,115.86","3,066.03","3,114.95","745,793,100"
2025-07-07,"3,044.78","3,068.43","3,032.99","3,059.47","359,404,600"
2025-07-04,"3,122.28","3,123.84","3,052.91","3,054.28","520,763,400"
2025-07-03,"3,100.33","3,116.27","3,085.98","3,116.27","539,120,200"
2025-07-02,"3,083.82","3,090.61","3,032.47","3,075.06","696,798,500"
2025-07-01,"3,089.64","3,133.52","3,088.45","3,089.65","576,016,800"
2025-06-30,"3,072.75","3,086.00","3,063.42","3,071.70","464,162,900"
2025-06-27,"3,077.87","3,093.56","3,041.85","3,055.94","381,633,900"
2025-06-26,"3,108.34","3,113.03","3,036.55","3,079.56","460,611,800"
2025-06-25,"3,127.79","3,129.09","3,084.86","3,108.25","644,761,400"
2025-06-24,"3,061.14","3,105.04","3,061.14","3,103.64","579,200,600"
2025-06-23,"2,992.20","3,019.81","2,971.36","3,014.47","625,650,900"
2025-06-20,"2,986.52","3,022.06","2,972.37","3,021.84","484,864,700"
2025-06-19,"2,989.56","2,996.04","2,954.47","2,977.74","433,310,500"
2025-06-18,"2,933.63","2,979.32","2,933.63","2,972.19","576,548,000"
2025-06-17,"2,959.93","2,998.62","2,925.79","2,950.30","939,594,100"
2025-06-16,"2,903.50","2,947.07","2,886.13","2,946.66","726,351,800"
2025-06-13,"2,930.57","2,932.38","2,877.07","2,894.62","931,657,600"
2025-06-12,"2,909.99","2,934.31","2,909.99","2,920.03","713,705,700"
2025-06-11,"2,887.32","2,908.16","2,879.92","2,907.04","393,929,500"
2025-06-10,"2,872.62","2,885.67","2,849.67","2,871.85","508,184,700"
2025-06-09,"2,841.56","2,867.27","2,841.39","2,855.77","537,617,200"
2025-06-05,"2,790.33","2,831.11","2,787.76","2,812.05","556,013,400"
2025-06-04,"2,737.92","2,771.03","2,734.02","2,770.84","489,937,500"
2025-06-02,"2,692.91","2,719.87","2,685.14","2,698.97","323,603,800"
2025-05-30,"2,713.24","2,717.54","2,689.87","2,697.67","525,661,000"
2025-05-29,"2,691.06","2,720.64","2,686.64","2,720.64","448,340,900"
2025-05-28,"2,648.86","2,692.47","2,643.50","2,670.15","405,473,900"
2025-05-27,"2,630.29","2,642.63","2,625.66","2,637.22","318,285,700"
2025-05-26,"2,598.45","2,644.40","2,595.96","2,644.40","380,173,100"
2025-05-23,"2,603.57","2,604.14","2,589.51","2,592.09","434,024,100"
2025-05-22,"2,614.66","2,616.53","2,588.09","2,593.67","358,064,300"
2025-05-21,"2,615.90","2,633.41","2,614.73","2,625.58","371,527,400"
2025-05-20,"2,622.68","2,622.91","2,598.10","2,601.80","456,989,400"
2025-05-19,"2,613.70","2,619.43","2,593.44","2,603.42","313,296,000"
2025-05-16,"2,630.64","2,633.98","2,619.10","2,626.87","359,706,500"
2025-05-15,"2,634.50","2,643.83","2,618.08","2,621.36","339,578,800"
2025-05-14,"2,625.36","2,646.01","2,619.15","2,640.57","390,503,800"
2025-05-13,"2,601.76","2,620.64","2,601.58","2,608.42","422,459,800"
2025-05-12,"2,593.94","2,607.33","2,585.60","2,607.33","409,749,400"
2025-05-09,"2,587.93","2,589.58","2,571.20","2,577.27","485,550,300"
2025-05-08,"2,581.27","2,590.90","2,575.78","2,579.48","471,635,800"
2025-05-07,"2,577.04","2,581.85","2,559.17","2,573.80","546,755,100"
2025-05-02,"2,556.52","2,567.04","2,540.57","2,559.79","585,492,300"
2025-04-30,"2,561.04","2,570.83","2,544.46","2,556.61","487,488,800"
2025-04-29,"2,550.25","2,571.41","2,542.25","2,565.42","547,081,500"
2025-04-28,"2,551.23","2,558.69","2,541.97","2,548.86","454,102,200"
2025-04-25,"2,544.59","2,553.33","2,534.94","2,546.30","403,527,700"
2025-04-24,"2,525.34","2,530.61","2,507.21","2,522.33","327,935,400"
2025-04-23,"2,520.56","2,526.72","2,507.10","2,525.56","538,116,100"
2025-04-22,"2,481.18","2,494.59","2,476.14","2,486.64","416,680,100"
2025-04-21,"2,486.38","2,498.84","2,479.23","2,488.42","428,977,100"
2025-04-18,"2,473.30","2,486.37","2,466.90","2,483.42","450,985,100"
2025-04-17,"2,451.70","2,473.24","2,447.40","2,470.41","601,738,700"
2025-04-16,"2,472.78","2,475.83","2,442.72","2,447.43","613,173,900"
2025-04-15,"2,464.51","2,482.56","2,461.23","2,477.41","560,339,500"
2025-04-14,"2,454.28","2,465.56","2,449.48","2,455.89","488,618,400"
2025-04-11,"2,400.74","2,433.18","2,394.25","2,432.72","369,702,800"
2025-04-10,"2,395.13","2,445.06","2,391.39","2,445.06","670,388,100"
2025-04-09,"2,329.99","2,337.58","2,284.72","2,293.70","699,641,600"
2025-04-08,"2,381.20","2,381.31","2,328.94","2,334.23","557,018,100"
2025-04-07,"2,359.25","2,369.40","2,327.01","2,328.20","619,500,700"
2025-04-04,"2,450.49","2,506.71","2,438.02","2,465.42","695,074,900"
2025-04-03,"2,437.43","2,488.92","2,437.43","2,486.70","480,057,200"
2025-04-02,"2,525.62","2,532.15","2,499.83","2,505.86","515,599,700"
2025-04-01,"2,511.24","2,530.61","2,494.43","2,521.39","453,393,600"
2025-03-31,"2,513.44","2,514.22","2,479.46","2,481.12","391,592,800"
2025-03-28,"2,592.63","2,592.63","2,549.26","2,557.98","513,561,500"
2025-03-27,"2,620.28","2,633.03","2,603.41","2,607.15","403,313,600"
2025-03-26,"2,628.09","2,649.15","2,618.05","2,643.94","507,916,100"
2025-03-25,"2,653.04","2,654.63","2,612.74","2,615.81","439,279,400"
2025-03-24,"2,636.43","2,648.82","2,629.38","2,632.07","372,431,600"
2025-03-21,"2,633.90","2,645.82","2,617.78","2,643.13","497,529,200"
2025-03-20,"2,648.16","2,650.72","2,629.20","2,637.10","455,019,300"
2025-03-19,"2,613.48","2,642.83","2,613.48","2,628.62","653,326,900"
2025-03-18,"2,627.27","2,638.56","2,606.91","2,612.34","555,526,600"
2025-03-17,"2,588.32","2,610.69","2,587.52","2,610.69","396,573,900"
2025-03-14,"2,565.18","2,576.74","2,559.24","2,566.36","362,329,400"
2025-03-13,"2,598.06","2,600.07","2,561.02","2,573.64","427,292,000"
2025-03-12,"2,552.60","2,579.69","2,541.66","2,574.82","401,644,600"
2025-03-11,"2,516.69","2,547.88","2,505.91","2,537.60","399,016,200"
2025-03-10,"2,555.40","2,579.76","2,549.99","2,570.39","435,694,800"
2025-03-07,"2,553.44","2,575.48","2,541.49","2,563.48","567,191,400"
2025-03-06,"2,573.55","2,583.65","2,565.57","2,576.16","609,615,700"
2025-03-05,"2,548.45","2,561.47","2,535.18","2,558.13","569,412,200"
2025-03-04,"2,522.20","2,548.78","2,513.31","2,528.92","484,081,400"
2025-02-28,"2,585.61","2,586.78","2,531.24","2,532.78","588,571,500"
2025-02-27,"2,637.63","2,638.47","2,610.47","2,621.75","513,909,800"
2025-02-26,"2,629.86","2,648.06","2,620.16","2,641.09","386,762,600"
2025-02-25,"2,617.64","2,641.49","2,617.12","2,630.29","410,284,800"
2025-02-24,"2,636.12","2,645.27","2,626.88","2,645.27","536,354,100"
2025-02-21,"2,653.76","2,656.04","2,638.44","2,654.58","444,704,200"
2025-02-20,"2,661.72","2,667.59","2,645.53","2,654.06","529,303,300"
2025-02-19,"2,633.91","2,680.70","2,633.91","2,671.52","525,798,800"
2025-02-18,"2,613.25","2,628.47","2,605.15","2,626.81","421,993,100"
2025-02-17,"2,595.99","2,612.80","2,592.57","2,610.42","366,340,000"
2025-02-14,"2,588.20","2,600.57","2,582.84","2,591.05","499,364,600"
2025-02-13,"2,558.95","2,583.74","2,555.98","2,583.17","680,341,700"
2025-02-12,"2,534.71","2,549.58","2,528.74","2,548.39","464,894,200"
2025-02-11,"2,532.87","2,549.44","2,527.74","2,539.05","451,093,000"
2025-02-10,"2,510.64","2,527.33","2,499.18","2,521.27","393,563,700"
2025-02-07,"2,532.09","2,537.63","2,519.01","2,521.92","419,872,100"
2025-02-06,"2,521.82","2,536.75","2,515.34","2,536.75","479,697,200"
2025-02-05,"2,503.94","2,514.71","2,498.74","2,509.27","437,344,200"
2025-02-04,"2,481.44","2,508.35","2,471.63","2,481.69","479,377,300"
2025-02-03,"2,468.74","2,468.74","2,437.61","2,453.95","522,848,000"
2025-01-31,"2,534.33","2,537.98","2,496.95","2,517.37","454,403,400"
2025-01-24,"2,529.29","2,542.83","2,522.64","2,536.80","602,014,700"
2025-01-23,"2,541.24","2,541.60","2,515.49","2,515.49","609,742,100"
2025-01-22,"2,535.80","2,552.57","2,526.89","2,547.06","583,737,400"
2025-01-21,"2,533.23","2,548.44","2,507.95","2,518.03","572,011,300"
2025-01-20,"2,533.68","2,536.72","2,516.28","2,520.05","437,546,000"
2025-01-17,"2,520.85","2,528.48","2,513.84","2,523.55","445,884,900"
