YYM1,CITY,CITY_CODE,GU_NAME,GU_CODE2,API_TT0,BaseRate,MoRate,FREQ,A_PSUM,SEOUL,METRO,LTV,DTI,MV_APT,JAEGO,BUNYANG,N_BUNYANG,IND_INDEX,JTP,LOAN_T,MON
201109,서울특별시,11,구로구,1153,96.698816235,3.25,5.0000,143,4.4385040167,1,1,56.673311312,53.065856775,15.345676,27,172,113,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,구로구,1153,96.168299516,3.25,4.9500,138,4.3302105333,1,1,56.708290248,53.137443114,15.345676,0,0,193,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,구로구,1153,95.757683962,3.25,5.0000,164,4.924265,1,1,56.730680264,53.178759754,16.82293,0,0,174,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,구로구,1153,93.17666533,3.25,4.7600,87,2.680155,1,1,56.965134685,53.288198585,16.82293,0,0,170,93.732,52.080110853,168.5365483,6
201209,서울특별시,11,구로구,1153,92.826273622,3.00,4.2900,96,3.0469733333,1,1,56.987752218,53.34801545,16.82293,0,0,578,102.411,53.270940687,170.30362485,9
201212,서울특별시,11,구로구,1153,90.148225954,2.75,4.1600,108,3.2729943333,1,1,57.047295652,53.394459982,16.82293,0,0,481,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,구로구,1153,91.923764396,2.75,3.9700,182,5.575252119,1,1,57.113029979,53.434200386,16.398231,0,0,442,101.446,56.153232883,169.02103904,3
201306,서울특별시,11,구로구,1153,91.187364688,2.50,3.7300,145,4.3433759048,1,1,57.226931032,53.485995787,16.398231,0,0,405,86.885,56.726654406,170.54034361,6
201309,서울특별시,11,구로구,1153,93.038246118,2.50,3.8200,210,6.1722940952,1,1,57.359160316,53.511773765,16.398231,0,0,319,99.614,59.142058043,172.03377341,9
201312,서울특별시,11,구로구,1153,93.905340885,2.50,3.7400,151,4.6280365381,1,1,57.338627688,53.529596904,16.398231,571,0,155,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,구로구,1153,95.258971653,2.50,3.6900,246,7.50883875,1,1,57.412096756,53.582267835,16.613925,0,0,112,107.329,63.228155915,171.68830682,3
201406,서울특별시,11,구로구,1153,93.968270832,2.50,3.5800,142,4.3350775,1,1,57.447164412,53.631921717,16.613925,37,0,83,96.914,63.999129453,175.72446231,6
201409,서울특별시,11,구로구,1153,95.217952709,2.25,3.5000,243,7.6386138095,1,1,70,63.696996182,16.613925,0,0,5,107.715,64.646119402,179.57457831,9
201412,서울특별시,11,구로구,1153,95.378023507,2.00,3.3300,187,5.6217151786,1,1,70,63.693839689,16.613925,0,189,6,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,구로구,1153,97.453064747,1.75,2.9700,389,12.519396802,1,1,70,63.746776916,,0,0,0,98.5,67.631557386,266.63883286,3
201506,서울특별시,11,구로구,1153,99.695262091,1.50,3.0100,294,9.9974028175,1,1,70,63.672078482,,0,0,0,91.6,69.570769984,274.52190625,6
201509,서울특별시,11,구로구,1153,102.79989276,1.50,2.9200,255,8.7496491775,1,1,70,63.673898686,,0,0,0,110.8,71.808672278,279.39572417,9
201512,서울특별시,11,구로구,1153,103.12107276,1.50,3.1200,182,6.0459775,1,1,70,63.67308636,,0,0,0,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,구로구,1153,102.52790144,1.50,2.9700,288,9.4885766595,1,1,70,63.605538529,17.151548,0,0,0,120.4,74.577835467,292.6149979,3
201606,서울특별시,11,구로구,1153,105.22282662,1.25,2.7700,335,11.875207017,1,1,70,63.615598583,17.151548,0,0,0,96.1,75.069395239,291.87419077,6
201609,서울특별시,11,구로구,1153,109.16000959,1.25,2.8000,314,11.140639071,1,1,70,63.612273332,17.151548,0,0,0,109.4,74.178229776,301.19151583,9
201612,서울특별시,11,구로구,1153,109.49468001,1.25,3.1300,100,3.4912833333,1,1,70,63.61131715,17.151548,0,0,0,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,구로구,1153,110.08523157,1.25,3.2100,258,9.0169866667,1,1,70,63.602880978,17.151548,0,0,0,113.7,73.220091035,308.50237967,3
201706,서울특별시,11,구로구,1153,113.33133383,1.25,3.2200,367,13.725999567,1,1,70,63.611486173,17.151548,0,419,0,98.4,72.379698282,312.60006936,6
201709,서울특별시,11,구로구,1153,115.73122634,1.25,3.2400,235,8.9376437554,1,1,41.829787234,48.170212766,17.151548,0,0,39,129,71.199623675,316.45983742,9
201712,서울특별시,11,구로구,1153,115.87115971,1.50,3.4200,74,3.0156666667,1,1,42.567567568,47.432432432,17.151548,0,337,15,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,금천구,1154,67.621541758,4.00,5.4600,76,1.4548428776,1,1,42.912677374,100,3.395082,0,0,0,109.907,48.372,104.381241,3
200606,서울특별시,11,금천구,1154,69.987682722,4.25,5.4800,62,1.2144150476,1,1,43.944172322,100,3.395082,0,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,금천구,1154,72.813682694,4.50,5.7700,99,1.8744734721,1,1,44.42562142,100,3.395082,0,0,0,123.203,47.67,110.66641,9
200612,서울특별시,11,금천구,1154,83.58705997,4.50,5.8800,103,2.1019464242,1,1,51.134513785,100,3.395082,206,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,금천구,1154,89.445103757,4.50,6.2000,81,1.6698687381,1,1,51.551776311,51.260103406,4.081491,0,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,금천구,1154,89.032821781,4.50,6.1300,50,1.1177329167,1,1,51.905422692,49.569006079,4.081491,0,0,0,102.227,43.14,110.307341,6
200709,서울특별시,11,금천구,1154,91.218325875,5.00,6.5200,61,1.3832833333,1,1,52.248479991,50.48689324,4.081491,0,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,금천구,1154,96.698936902,5.00,6.8500,60,1.5082746429,1,1,52.350108307,49.013138017,4.081491,0,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,금천구,1154,108.97821017,5.00,6.7000,101,2.5622158095,1,1,52.702257231,49.693131006,4.458425,0,0,0,113.158,41.163,118.919127,3
200806,서울특별시,11,금천구,1154,110.28908974,5.00,6.7700,63,1.8218695556,1,1,52.768724458,47.994440806,4.458425,19,0,0,91.984,39.312,124.125424,6
200809,서울특별시,11,금천구,1154,103.22287575,5.25,7.2500,18,0.537575,1,1,52.857466762,45.918478614,4.458425,0,0,0,113.355,38.94,128.216878,9
200812,서울특별시,11,금천구,1154,101.65013334,3.00,6.8100,10,0.32755,1,1,61.760953925,100,4.458425,0,0,0,94.249,38.67,129.852736,12
200903,서울특별시,11,금천구,1154,105.30347324,2.00,5.4300,40,1.0464232143,1,1,61.718987772,100,4.287319,0,0,0,88.832,38.61226547,130.541711,3
200906,서울특별시,11,금천구,1154,100.61690508,2.00,5.2500,47,1.2737533333,1,1,61.713666856,100,4.287319,0,0,0,85.09,38.886481048,132.995958,6
200909,서울특별시,11,금천구,1154,111.13430861,2.00,5.7700,68,1.8344866667,1,1,56.395498929,61.180411425,4.287319,0,0,0,101.241,39.73417782,136.885476,9
200912,서울특별시,11,금천구,1154,100.06235166,2.00,5.9000,36,0.982415,1,1,56.408248027,53.460754284,4.287319,0,0,0,104.097,40.563106195,139.556317,12
201003,서울특별시,11,금천구,1154,101.68144576,2.00,5.4700,43,1.1771633333,1,1,56.419922208,53.459186481,4.49052,0,0,0,95.757,41.29149696,140.959729,3
201006,서울특별시,11,금천구,1154,100.98536859,2.00,4.6200,22,0.581977,1,1,56.488052818,53.572650975,4.49052,0,0,0,97.3,42.057047881,147.444443,6
201009,서울특별시,11,금천구,1154,100.20039115,2.25,4.8000,30,0.7624566667,1,1,56.53477351,100,4.49052,0,0,0,100.096,42.968426109,149.638557,9
201012,서울특별시,11,금천구,1154,101.29334113,2.50,4.6700,37,0.93804,1,1,56.605993,100,4.49052,0,0,0,107.329,44.371215491,152.647694,12
201103,서울특별시,11,금천구,1154,104.68093825,3.00,4.8900,56,1.45833375,1,1,56.681380675,100,4.228412,0,0,0,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,금천구,1154,100.96976063,3.25,4.8700,41,1.0530833333,1,1,56.728106888,53.038152801,4.228412,0,0,0,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,금천구,1154,103.45389427,3.25,5.0000,46,1.1997583333,1,1,56.772146174,53.065856775,4.228412,0,0,0,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,금천구,1154,98.291322182,3.25,4.9500,35,0.8868130952,1,1,56.880816372,53.137443114,4.228412,0,0,0,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,금천구,1154,101.80515915,3.25,5.0000,58,1.4556625,1,1,56.962353039,53.178759754,4.904011,0,0,0,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,금천구,1154,99.018600995,3.25,4.7600,32,0.757225,1,1,57.077737171,53.288198585,4.904011,0,0,0,93.732,52.080110853,168.5365483,6
201209,서울특별시,11,금천구,1154,98.238680284,3.00,4.2900,43,1.1481383333,1,1,57.142834119,53.34801545,4.904011,0,0,0,102.411,53.270940687,169.36900072,9
201212,서울특별시,11,금천구,1154,96.158701411,2.75,4.1600,40,0.9665983333,1,1,57.186363032,53.394459982,4.904011,0,0,0,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,금천구,1154,95.61357196,2.75,3.9700,62,1.5620138889,1,1,57.251353825,53.434200386,4.774395,0,0,0,101.446,56.153232883,169.77717703,3
201306,서울특별시,11,금천구,1154,97.650293751,2.50,3.7300,58,1.4865424242,1,1,57.332379425,53.485995787,4.774395,0,0,0,86.885,56.726654406,170.54034361,6
201309,서울특별시,11,금천구,1154,97.376142623,2.50,3.8200,58,1.4669169823,1,1,57.383585618,53.511773765,4.774395,0,0,0,99.614,59.142058043,172.03377341,9
201312,서울특별시,11,금천구,1154,101.21069592,2.50,3.7400,46,1.1943666667,1,1,57.406913591,53.529596904,4.774395,0,0,0,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,금천구,1154,101.56193812,2.50,3.6900,68,1.8949737857,1,1,57.497377554,53.582267835,4.793243,0,0,0,107.329,63.228155915,171.68830682,3
201406,서울특별시,11,금천구,1154,102.1712998,2.50,3.5800,53,1.4483610833,1,1,57.559724377,53.631921717,4.793243,0,0,0,96.914,63.999129453,171.68830682,6
201409,서울특별시,11,금천구,1154,103.17600604,2.25,3.5000,75,1.9442520833,1,1,70,63.696996182,4.793243,0,0,0,107.715,64.646119402,178.23760677,9
201412,서울특별시,11,금천구,1154,101.87876012,2.00,3.3300,51,1.3188715476,1,1,70,63.693839689,4.793243,0,0,0,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,금천구,1154,105.22685526,1.75,2.9700,93,2.56476,1,1,70,63.746776916,,0,0,0,98.5,67.631557386,264.26647725,3
201506,서울특별시,11,금천구,1154,108.84940574,1.50,3.0100,94,2.642561804,1,1,70,63.672078482,,0,0,0,91.6,69.570769984,271.7657338,6
201509,서울특별시,11,금천구,1154,110.28723241,1.50,2.9200,93,2.7036937302,1,1,70,63.673898686,,0,0,0,110.8,71.808672278,279.39572417,9
201512,서울특별시,11,금천구,1154,108.89298957,1.50,3.1200,51,1.3718686667,1,1,70,63.67308636,,0,0,0,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,금천구,1154,111.46512871,1.50,2.9700,92,2.7118976667,1,1,70,63.605538529,4.945784,0,0,0,120.4,74.577835467,287.07989545,3
201606,서울특별시,11,금천구,1154,113.63457782,1.25,2.7700,82,2.3883536905,1,1,70,63.615598583,4.945784,0,0,0,96.1,75.069395239,291.87419077,6
201609,서울특별시,11,금천구,1154,115.87572404,1.25,2.8000,97,3.0340031349,1,1,70,63.612273332,4.945784,0,432,0,109.4,74.178229776,298.62473014,9
201612,서울특별시,11,금천구,1154,115.5962388,1.25,3.1300,38,1.1894416667,1,1,70,63.61131715,4.945784,0,0,0,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,금천구,1154,120.13464546,1.25,3.2100,83,2.6374252381,1,1,70,63.602880978,4.945784,0,0,0,113.7,73.220091035,308.50237967,3
201706,서울특별시,11,금천구,1154,121.24776175,1.25,3.2200,95,3.1053324246,1,1,70,63.611486173,4.945784,0,0,0,98.4,72.379698282,315.17031311,6
201709,서울특별시,11,금천구,1154,124.73944829,1.25,3.2400,62,2.1251566667,1,1,40.64516129,49.35483871,4.945784,0,0,0,129,71.199623675,319.1024339,9
201712,서울특별시,11,금천구,1154,124.31174006,1.50,3.4200,17,0.569925,1,1,41.764705882,48.235294118,4.945784,0,919,0,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,영등포구,1156,67.38460271,4.00,5.4600,278,10.004677796,1,1,42.912677374,91.578942944,15.696853,85,218,0,109.907,48.372,104.381241,3
200606,서울특별시,11,영등포구,1156,66.595510641,4.25,5.4800,173,6.0792565833,1,1,43.944172322,91.329479769,15.696853,0,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,영등포구,1156,71.532348055,4.50,5.7700,268,9.8900207121,1,1,44.42562142,92.388059701,15.696853,0,232,0,123.203,47.67,110.66641,9
200612,서울특별시,11,영등포구,1156,85.126193586,4.50,5.8800,199,7.200083369,1,1,49.652529925,90.954773869,15.696853,86,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,영등포구,1156,85.082402706,4.50,6.2000,133,4.948389859,1,1,50.247310177,47.794340254,20.188941,0,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,영등포구,1156,83.393282016,4.50,6.1300,108,4.0408685476,1,1,50.646140973,47.124905584,20.188941,0,0,0,102.227,43.14,110.307341,6
200709,서울특별시,11,영등포구,1156,86.404556601,5.00,6.5200,120,4.41843,1,1,50.995880615,47.020616952,20.188941,314,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,영등포구,1156,87.674284083,5.00,6.8500,145,6.483162,1,1,50.192298887,45.881233111,20.188941,0,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,영등포구,1156,88.957669018,5.00,6.7000,231,10.128231452,1,1,50.681630641,45.32588722,21.928834,0,0,0,113.158,41.163,118.919127,3
200806,서울특별시,11,영등포구,1156,93.53680408,5.00,6.7700,168,7.1910833333,1,1,51.315680843,45.000864722,21.928834,348,0,0,91.984,39.312,124.125424,6
200809,서울특별시,11,영등포구,1156,92.417507605,5.25,7.2500,70,2.9967691667,1,1,51.270715679,44.882320735,21.928834,0,0,108,113.355,38.94,128.216878,9
200812,서울특별시,11,영등포구,1156,82.689117356,3.00,6.8100,36,1.5218875,1,1,61.760953925,100,21.928834,0,0,108,94.249,38.67,129.852736,12
200903,서울특별시,11,영등포구,1156,85.272538922,2.00,5.4300,141,6.757172381,1,1,61.718987772,100,21.051707,70,70,95,88.832,38.61226547,130.541711,3
200906,서울특별시,11,영등포구,1156,95.551664711,2.00,5.2500,201,9.9768900913,1,1,61.713666856,100,21.051707,0,166,21,85.09,38.886481048,132.995958,6
200909,서울특별시,11,영등포구,1156,95.305998133,2.00,5.7700,203,9.6568636111,1,1,55.597145766,61.180411425,21.051707,0,0,22,101.241,39.73417782,136.885476,9
200912,서울특별시,11,영등포구,1156,94.667401495,2.00,5.9000,126,5.9871158333,1,1,55.569741467,53.028685152,21.051707,198,125,38,104.097,40.563106195,139.556317,12
201003,서울특별시,11,영등포구,1156,97.838367789,2.00,5.4700,133,5.9137913333,1,1,55.731706045,53.087725448,22.971054,299,0,61,95.757,41.29149696,140.959729,3
201006,서울특별시,11,영등포구,1156,90.224796171,2.00,4.6200,65,3.4300616667,1,1,55.201919537,53.114953537,22.971054,0,0,20,97.3,42.057047881,147.444443,6
201009,서울특별시,11,영등포구,1156,92.094027014,2.25,4.8000,69,3.1624104333,1,1,55.658481499,100,22.971054,0,0,19,100.096,42.968426109,149.638557,9
201012,서울특별시,11,영등포구,1156,92.365644051,2.50,4.6700,151,7.631764119,1,1,55.550700869,100,22.971054,0,0,16,107.329,44.371215491,152.647694,12
201103,서울특별시,11,영등포구,1156,94.17012434,3.00,4.8900,166,7.9406598333,1,1,55.715049624,100,21.843405,0,0,16,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,영등포구,1156,91.66645399,3.25,4.8700,115,4.8431251667,1,1,56.153482459,53.038152801,21.843405,0,0,16,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,영등포구,1156,90.788250654,3.25,5.0000,123,5.6031696667,1,1,56.044410887,53.065856775,21.843405,0,0,16,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,영등포구,1156,86.786876289,3.25,4.9500,116,5.597443,1,1,55.608287474,53.137443114,21.843405,0,0,16,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,영등포구,1156,86.788321538,3.25,5.0000,126,5.2759423694,1,1,56.170804393,53.178759754,21.590086,0,0,16,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,영등포구,1156,85.422862956,3.25,4.7600,85,3.554477,1,1,56.213347497,53.288198585,21.590086,0,836,1,93.732,52.080110853,168.0988424,6
201209,서울특별시,11,영등포구,1156,80.063304718,3.00,4.2900,102,4.6289716667,1,1,56.072464921,53.34801545,21.590086,0,0,292,102.411,53.270940687,169.56891325,9
201212,서울특별시,11,영등포구,1156,81.956952734,2.75,4.1600,104,4.4052,1,1,56.271727569,53.394459982,21.590086,0,0,256,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,영등포구,1156,81.173937376,2.75,3.9700,170,7.3163208667,1,1,56.273973803,53.434200386,20.038899,0,0,255,101.446,56.153232883,169.02103904,3
201306,서울특별시,11,영등포구,1156,81.340320374,2.50,3.7300,161,6.5135531667,1,1,56.69925243,53.485995787,20.038899,0,0,255,86.885,56.726654406,170.9829411,6
201309,서울특별시,11,영등포구,1156,81.958777679,2.50,3.8200,149,5.707639381,1,1,56.936061626,53.511773765,20.038899,0,0,179,99.614,59.142058043,172.03377341,9
201312,서울특별시,11,영등포구,1156,81.373174793,2.50,3.7400,157,7.0580183333,1,1,56.454607963,53.529596904,20.038899,0,0,131,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,영등포구,1156,84.672799808,2.50,3.6900,210,9.2797710714,1,1,56.598274286,53.582267835,19.340348,836,0,73,107.329,63.228155915,171.93290707,3
201406,서울특별시,11,영등포구,1156,83.738056459,2.50,3.5800,145,5.9865129167,1,1,57.045312401,53.631921717,19.340348,0,0,29,96.914,63.999129453,175.72446231,6
201409,서울특별시,11,영등포구,1156,84.388839851,2.25,3.5000,221,9.3045771802,1,1,70,63.696996182,19.340348,0,0,29,107.715,64.646119402,178.23760677,9
201412,서울특별시,11,영등포구,1156,85.064934451,2.00,3.3300,167,7.2225766667,1,1,70,63.693839689,19.340348,0,1920,8,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,영등포구,1156,86.813515963,1.75,2.9700,304,13.614394134,1,1,70,63.746776916,,0,0,8,98.5,67.631557386,264.26647725,3
201506,서울특별시,11,영등포구,1156,88.312864922,1.50,3.0100,271,11.840422071,1,1,70,63.672078482,,0,0,8,91.6,69.570769984,271.7657338,6
201509,서울특별시,11,영등포구,1156,91.520229741,1.50,2.9200,266,12.313247857,1,1,70,63.673898686,,49,222,0,110.8,71.808672278,284.97710897,9
201512,서울특별시,11,영등포구,1156,92.628744374,1.50,3.1200,159,7.7616316667,1,1,70,63.67308636,,949,162,0,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,영등포구,1156,91.94525705,1.50,2.9700,251,11.410955227,1,1,70,63.605538529,19.968828,0,128,157,120.4,74.577835467,287.07989545,3
201606,서울특별시,11,영등포구,1156,95.848223976,1.25,2.7700,311,15.919278333,1,1,70,63.615598583,19.968828,0,0,116,96.1,75.069395239,296.04091152,6
201609,서울특별시,11,영등포구,1156,100.69280414,1.25,2.8000,281,15.428219667,1,1,70,63.612273332,19.968828,0,0,56,109.4,74.178229776,303.98293878,9
201612,서울특별시,11,영등포구,1156,102.12704397,1.25,3.1300,69,3.4541416667,1,1,70,63.61131715,19.968828,0,0,54,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,영등포구,1156,103.84537232,1.25,3.2100,263,13.867608667,1,1,70,63.602880978,19.968828,1722,0,0,113.7,73.220091035,307.78434895,3
201706,서울특별시,11,영등포구,1156,107.5727545,1.25,3.2200,278,15.134866667,1,1,70,63.611486173,19.968828,1419,1008,0,98.4,72.379698282,315.17031311,6
