,year,metro,id,sex,old_h,grand_h,single_h,multi_h,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
13153,2021,G1,714700181,1,G2,G2,G2,G2,43,4,3,1,152700,53500,6959,6215,H,9,1,6
13154,2021,G1,714700311,1,G2,G2,G2,G2,61,3,4,2,145247,0,4892,4349,A,6,1,9
13155,2021,G1,714700341,1,G2,G2,G2,G2,61,3,6,2,247125,59300,11787,9869,D,8,3,14
13156,2021,G1,714700371,2,G2,G2,G2,G2,59,3,8,4,263491,10500,15539,12166,P,2,2,18
13157,2021,G1,714700391,2,G2,G2,G2,G2,58,2,3,3,12740,4846,4637,4196,,,1,6
13158,2021,G1,714800101,1,G2,G2,G2,G2,56,3,6,2,98463,13450,6737,4788,N,3,1,14
13159,2021,G1,714800141,1,G2,G2,G2,G2,52,1,3,1,170,40,1209,1149,,,3,6
13160,2021,G1,714800151,2,G1,G2,G2,G2,95,1,1,3,250,0,819,669,,,3,0
13161,2021,G1,714800161,1,G2,G2,G2,G2,62,2,6,2,12090,0,3007,2905,,,3,14
13162,2021,G1,714800171,2,G2,G2,G2,G2,47,1,6,1,19745,0,2650,1903,R,2,2,14
13163,2021,G1,714800181,1,G2,G2,G2,G2,59,3,3,2,2958,4530,2587,2489,,,3,6
13164,2021,G1,714800301,1,G2,G2,G2,G2,61,2,6,2,61584,0,3152,2316,N,3,1,14
13165,2021,G1,714800311,1,G2,G2,G2,G2,60,2,4,2,106563,11120,6889,5754,H,8,1,9
13166,2021,G1,714800321,1,G2,G2,G2,G2,64,3,6,2,41254,0,5638,5424,L,3,2,14
13167,2021,G1,714800341,2,G2,G2,G2,G2,64,1,4,4,32485,8852,4242,3585,G,5,1,9
13168,2021,G1,714900111,1,G2,G2,G2,G2,39,2,4,2,24100,3400,2552,2219,G,2,3,9
13169,2021,G1,714900121,1,G2,G2,G2,G2,45,3,7,2,129000,0,17285,12005,P,2,1,16
13170,2021,G1,714900161,1,G1,G2,G2,G2,76,1,4,4,6001,0,613,612,,,2,9
13171,2021,G1,714900191,1,G2,G2,G2,G2,40,4,6,2,36447,23300,12803,9852,K,2,2,14
13172,2021,G1,714900311,1,G1,G2,G2,G2,81,2,6,2,109660,0,2680,2489,,,1,14
13173,2021,G1,714900341,2,G2,G2,G2,G2,53,4,5,2,37537,16700,7070,5773,Q,2,1,12
13174,2021,G1,714900361,2,G1,G2,G2,G2,79,1,3,3,122200,40000,2458,2244,,,2,6
13175,2021,G1,714900371,1,G2,G2,G2,G2,68,2,4,2,48480,5332,2880,2566,S,7,1,9
13176,2021,G1,714900381,1,G1,G2,G2,G2,76,2,4,2,50100,600,2517,1834,,,1,9
13177,2021,G1,714900391,1,G2,G2,G2,G2,45,1,6,4,3696,0,711,581,S,4,3,14
13178,2021,G1,715000122,1,G2,G2,G2,G2,48,1,6,1,154009,89710,16226,13260,G,2,1,14
13179,2021,G1,715000132,1,G1,G2,G2,G2,80,2,7,2,285700,120500,4072,1181,L,3,2,16
13180,2021,G1,715000142,1,G1,G2,G2,G2,74,2,7,2,108550,2000,1626,1117,,,1,16
13181,2021,G1,715000152,1,G1,G2,G2,G2,66,1,3,4,330,0,798,785,,,3,6
13182,2021,G1,715000172,2,G2,G2,G2,G2,25,1,6,1,2708,0,1163,1070,,,3,14
13183,2021,G1,715000302,1,G2,G2,G2,G2,62,2,4,2,36598,1000,2971,2292,H,8,1,9
13184,2021,G1,715000312,1,G2,G2,G2,G2,56,4,6,2,8860,0,6095,5387,S,7,3,14
13185,2021,G1,715000322,1,G2,G2,G2,G2,54,4,4,2,4276,5000,8196,7338,C,9,3,9
13186,2021,G1,715000342,1,G2,G2,G2,G2,42,5,4,2,54365,29730,7325,5511,C,7,1,9
13187,2021,G1,715000352,1,G2,G2,G2,G2,44,4,6,2,22560,8920,5559,4455,C,8,1,14
13188,2021,G1,715000362,2,G1,G2,G2,G2,79,1,2,3,21100,0,1278,1260,O,9,1,0
13189,2021,G1,715000392,1,G2,G2,G2,G2,59,2,4,2,8150,10000,5156,3060,C,3,2,9
13190,2021,G1,715100102,2,G1,G2,G2,G2,87,1,2,3,150,0,793,793,,,2,0
13191,2021,G1,715100112,2,G2,G2,G2,G2,73,2,1,3,300,0,1707,1706,,,3,0
13192,2021,G1,715100122,2,G1,G2,G2,G2,79,1,2,3,30600,1560,846,798,,,1,0
13193,2021,G1,715100152,1,G2,G2,G2,G2,46,5,6,2,85850,2750,3639,3176,C,8,1,14
13194,2021,G1,715100162,1,G2,G2,G2,G2,59,4,6,2,277500,13935,13661,9896,J,2,2,14
13195,2021,G1,715100172,1,G2,G2,G2,G2,38,4,5,2,71700,8001,8111,6907,G,3,1,12
13196,2021,G1,715100182,1,G2,G2,G2,G2,60,3,6,2,79322,6928,8126,6813,P,2,1,14
13197,2021,G1,715100192,1,G2,G2,G2,G2,63,4,3,2,70840,20000,5471,5076,H,9,2,6
13198,2021,G1,715100302,1,G2,G2,G2,G2,46,1,6,1,58600,13500,5862,4877,K,3,1,14
13199,2021,G1,715100322,1,G2,G2,G2,G2,53,4,6,2,51484,9276,19970,15787,C,3,1,14
13200,2021,G1,715100332,2,G2,G2,G2,G2,75,2,2,3,1931,1040,2035,1960,,,3,0
13201,2021,G1,715100342,1,G2,G2,G2,G2,62,1,4,4,500,30000,1274,1224,,,3,9
13202,2021,G1,715100352,2,G2,G2,G2,G2,26,1,5,1,1336,500,875,818,,,3,12
13203,2021,G1,715100362,1,G2,G2,G2,G2,32,1,6,1,9270,6390,4659,4135,Q,2,3,14
13204,2021,G1,715100382,1,G1,G2,G2,G2,79,2,6,2,46055,0,1612,1584,,,1,14
13205,2021,G1,715700121,2,G2,G2,G2,G1,43,4,7,2,68800,0,5616,5088,N,3,3,16
13206,2021,G1,715700171,1,G2,G2,G2,G2,45,3,5,2,6916,0,6836,5445,F,1,3,12
13207,2021,G1,715700181,1,G2,G2,G2,G2,58,3,7,2,334450,18000,29226,24161,M,2,1,16
13208,2021,G1,715700191,1,G1,G2,G2,G2,78,1,2,3,3750,52,987,986,,,2,0
13209,2021,G1,715700321,1,G2,G2,G2,G2,54,2,6,4,79132,40300,11148,7851,G,5,1,14
13210,2021,G1,715700341,1,G2,G2,G2,G2,51,2,4,1,72969,0,7667,6577,E,8,1,9
13211,2021,G1,715700361,2,G1,G2,G2,G2,76,1,3,3,18041,3500,867,834,,,1,6
13212,2021,G1,715700391,1,G2,G2,G2,G2,45,4,6,2,187468,89500,12994,8050,J,2,2,14
13213,2021,G1,715800101,1,G2,G2,G2,G2,69,2,3,2,67318,0,3308,3052,N,9,1,6
13214,2021,G1,715800111,1,G2,G2,G2,G2,64,2,4,2,98082,0,4136,3643,H,8,1,9
13215,2021,G1,715800121,2,G2,G2,G1,G2,45,2,4,4,2100,4700,950,437,S,4,3,9
13216,2021,G1,715800161,2,G2,G2,G2,G2,43,4,6,1,143900,20723,10171,8083,O,3,1,14
13217,2021,G1,715800171,1,G2,G2,G2,G2,43,2,4,2,27347,19362,9983,8558,F,7,1,9
13218,2021,G1,715800301,1,G1,G2,G2,G2,73,2,6,2,229005,14600,4568,3162,,,1,14
13219,2021,G1,715800321,1,G2,G2,G2,G2,65,4,3,2,40540,2500,7888,7290,F,9,1,6
13220,2021,G1,715800341,2,G1,G2,G2,G2,87,1,3,3,40,0,776,775,,,5,6
13221,2021,G1,715800361,1,G1,G2,G2,G2,66,1,2,4,3124,0,5070,4749,F,7,3,0
13222,2021,G2,715800381,1,G2,G2,G2,G2,66,2,2,2,29010,0,3316,3201,Q,9,1,0
13223,2021,G1,715900101,1,G2,G2,G2,G2,43,4,6,2,66162,0,10448,9255,C,3,1,14
13224,2021,G1,715900131,1,G2,G2,G2,G2,52,3,6,2,180543,54078,8894,5751,O,3,2,14
13225,2021,G1,715900141,2,G1,G2,G2,G2,75,1,1,3,75800,35000,1924,1816,,,1,0
13226,2021,G1,715900151,1,G2,G2,G2,G2,74,2,3,2,14000,7500,3985,3678,G,5,2,6
13227,2021,G1,715900171,2,G1,G2,G2,G2,82,1,1,3,2790,0,1258,1257,,,2,0
13228,2021,G1,715900181,1,G2,G2,G2,G2,68,3,6,2,27300,2600,7929,7246,,,1,14
13229,2021,G1,715900311,1,G2,G2,G2,G2,55,3,4,2,41996,8822,7230,5347,N,3,1,9
13230,2021,G1,715900351,1,G2,G2,G2,G2,64,4,4,2,15924,3300,4333,3991,Q,4,2,9
13231,2021,G1,715900361,2,G1,G2,G2,G2,80,1,2,3,22165,0,1812,1364,,,1,0
13232,2021,G1,715900371,1,G2,G2,G2,G2,55,2,4,1,11000,0,1806,1776,H,8,2,9
13233,2021,G1,715900381,2,G2,G2,G2,G2,43,1,6,1,71560,0,6941,4811,K,5,1,14
13234,2021,G1,716000102,2,G2,G2,G2,G2,69,4,4,2,97600,23500,5328,4947,,,1,9
13235,2021,G1,716000112,2,G2,G2,G2,G2,63,2,1,4,3240,0,2450,2273,Q,9,3,0
13236,2021,G1,716000122,2,G1,G2,G2,G2,68,1,3,3,51550,22000,6082,4493,L,3,1,6
13237,2021,G1,716000142,2,G2,G2,G2,G2,30,1,6,1,30400,0,2627,1868,M,3,2,14
13238,2021,G1,716000152,1,G2,G2,G2,G2,53,3,6,2,33430,0,11360,9222,U,7,3,14
13239,2021,G1,716000162,2,G2,G2,G2,G2,29,1,5,1,29430,16800,6074,4691,K,3,2,12
13240,2021,G1,716000172,1,G2,G2,G2,G2,33,1,5,1,9980,8400,3656,3088,J,2,2,12
13241,2021,G1,716000312,1,G2,G2,G2,G2,28,1,6,1,7500,0,2517,2474,,,3,14
13242,2021,G1,716000332,2,G2,G2,G2,G2,52,4,4,2,72695,0,5313,4782,,,1,9
13243,2021,G1,716000342,1,G2,G2,G2,G2,55,4,7,2,122601,9500,12550,11380,O,3,1,16
13244,2021,G1,716000352,1,G2,G2,G2,G1,56,3,7,2,277920,44440,86414,53562,C,2,1,16
13245,2021,G1,716000362,2,G2,G2,G2,G2,69,2,4,3,241790,18300,7506,6905,,,1,9
13246,2021,G1,716100102,2,G2,G2,G2,G2,63,1,2,4,250,1100,800,759,I,9,3,0
13247,2021,G1,716100112,2,G1,G2,G2,G2,78,1,5,3,84900,1700,1470,1445,,,1,12
13248,2021,G1,716100122,2,G2,G2,G2,G2,49,2,4,4,23976,7030,2426,1822,G,5,1,9
13249,2021,G1,716100132,2,G2,G2,G2,G2,72,2,4,4,27120,0,3403,3239,,,1,9
13250,2021,G1,716100162,1,G2,G2,G2,G2,50,4,4,2,113660,59020,11179,8827,F,7,1,9
13251,2021,G1,716100182,1,G2,G2,G2,G2,63,3,4,2,23604,4200,3470,3200,N,9,1,9
13252,2021,G1,716100312,1,G2,G2,G2,G2,57,5,6,2,176590,28600,20386,16588,G,5,2,14
13253,2021,G1,716100322,2,G2,G2,G2,G2,31,1,6,1,13510,8025,4007,3491,G,2,2,14
13254,2021,G1,716100332,1,G2,G2,G2,G2,28,1,5,1,6650,4000,2254,2106,F,3,2,12
13255,2021,G1,716100342,1,G1,G2,G2,G2,81,2,4,2,154000,1000,3475,1803,,,1,9
13256,2021,G1,716100362,1,G2,G2,G2,G2,52,1,4,4,1270,0,2250,2085,S,8,3,9
13257,2021,G1,716100372,1,G2,G2,G2,G2,61,1,4,4,1100,2500,3537,3100,G,8,4,9
13258,2021,G1,716100382,1,G2,G2,G2,G2,55,5,7,2,2470,0,3268,3002,S,2,3,16
13259,2021,G1,716100392,1,G1,G2,G2,G2,83,2,4,2,9350,0,2094,2056,,,1,9
13260,2021,G1,716700101,2,G1,G2,G2,G2,71,1,2,3,2220,1650,1081,1035,,,2,0
13261,2021,G1,716700111,2,G1,G2,G2,G2,77,2,3,2,4630,0,1714,1666,,,2,6
13262,2021,G1,716700171,1,G2,G2,G2,G2,53,4,6,2,19194,6070,12464,8946,Q,2,3,14
13263,2021,G1,716700311,2,G2,G2,G2,G2,54,3,4,4,132365,0,22817,20066,K,5,1,9
13264,2021,G1,716700331,1,G2,G2,G2,G2,58,4,6,2,59780,0,6901,5891,F,1,1,14
13265,2021,G1,716700341,1,G2,G2,G2,G2,53,3,6,2,73858,39700,16106,11030,J,2,1,14
13266,2021,G1,716700391,2,G2,G2,G2,G2,58,3,4,2,24296,8500,6707,5390,I,4,3,9
13267,2021,G1,716800121,1,G2,G2,G2,G2,48,4,5,2,2960,0,9975,9587,F,7,3,12
13268,2021,G1,716800131,1,G2,G2,G2,G2,39,3,8,2,128050,1820,12639,10277,M,2,1,18
13269,2021,G1,716800141,2,G2,G2,G2,G2,44,1,5,1,25932,0,2560,2240,,,3,12
13270,2021,G1,716800151,1,G2,G2,G2,G2,63,1,3,4,562,0,3839,3707,F,7,4,6
13271,2021,G1,716800161,2,G2,G2,G2,G2,36,1,6,1,8446,4500,422,282,P,2,3,14
13272,2021,G1,716800181,1,G2,G2,G2,G2,35,3,4,2,9710,4300,6131,5342,J,7,3,9
13273,2021,G1,716800191,1,G2,G2,G2,G2,46,4,5,2,41509,0,2113,1836,G,9,1,12
13274,2021,G1,716800311,2,G1,G2,G2,G2,81,1,4,3,1112,0,1527,1152,L,9,3,9
13275,2021,G1,716800351,1,G2,G2,G2,G2,73,3,3,2,65340,28800,5543,4439,Q,9,1,6
13276,2021,G1,716800361,1,G2,G2,G2,G2,43,5,6,2,57038,31590,8763,6359,N,3,1,14
13277,2021,G1,716800381,1,G2,G2,G2,G2,62,2,2,2,195,0,3838,3665,C,9,3,0
13278,2021,G1,716900101,2,G2,G2,G2,G2,48,3,5,4,16860,1800,2320,2108,N,5,2,12
13279,2021,G1,716900121,1,G2,G2,G2,G2,28,3,6,1,530,0,3597,3393,N,7,3,14
13280,2021,G1,716900131,1,G2,G2,G2,G2,63,4,4,2,76750,5000,14022,12895,F,9,1,9
13281,2021,G1,716900151,1,G2,G2,G2,G2,41,2,5,2,15635,9590,6374,5472,Q,2,2,12
13282,2021,G1,716900191,1,G2,G2,G1,G2,66,4,5,2,117260,0,18942,16828,G,9,1,12
13283,2021,G1,716900311,1,G2,G2,G2,G2,32,1,4,1,10000,1800,439,273,I,4,3,9
13284,2021,G1,716900341,1,G2,G2,G2,G2,59,1,3,1,13550,0,2136,1963,F,7,3,6
13285,2021,G1,716900351,2,G2,G2,G2,G2,77,2,2,3,62780,10000,10104,7042,,,1,0
13286,2021,G1,716900361,1,G2,G2,G2,G2,82,3,6,2,330000,328000,26491,15606,L,3,1,14
13287,2021,G1,716900391,1,G2,G2,G2,G2,38,3,5,1,24940,8684,1108,456,,,1,12
13288,2021,G1,717000142,1,G2,G2,G2,G2,55,4,6,2,92658,1400,6691,6014,G,3,1,14
13289,2021,G1,717000152,1,G2,G2,G2,G2,49,3,4,2,74365,0,8902,7132,C,8,1,9
13290,2021,G1,717000162,1,G2,G2,G2,G2,82,3,6,2,174330,50000,3666,3179,,,1,14
13291,2021,G1,717000192,2,G2,G2,G2,G2,49,1,5,1,18084,0,1455,1240,G,5,1,12
13292,2021,G1,717000332,1,G2,G2,G2,G2,61,2,4,2,6651,0,1819,1537,,,1,9
13293,2021,G1,717000342,1,G2,G2,G2,G2,74,3,4,2,53013,3520,9438,7949,,,1,9
13294,2021,G1,717000352,1,G2,G2,G2,G2,42,4,5,2,60550,9600,11126,8732,C,8,1,12
13295,2021,G1,717000372,1,G2,G2,G2,G2,40,5,6,2,53010,0,12236,10003,M,2,2,14
13296,2021,G1,717000382,2,G1,G2,G2,G2,82,1,4,3,20200,0,619,311,,,2,9
13297,2021,G1,717100102,1,G2,G2,G2,G2,32,1,6,1,30120,2000,11344,9435,K,2,2,14
13298,2021,G1,717100112,1,G2,G2,G2,G2,58,3,4,2,7917,4400,5219,4470,S,3,5,9
13299,2021,G1,717100122,1,G2,G2,G2,G2,33,1,6,1,19320,3000,5394,4455,G,5,2,14
13300,2021,G1,717100132,1,G2,G2,G2,G2,30,1,6,1,30078,10000,8904,7160,M,2,2,14
13301,2021,G1,717100142,1,G2,G2,G2,G2,54,4,4,2,79880,24000,10324,8216,F,7,1,9
13302,2021,G1,717100152,2,G2,G2,G1,G2,49,3,4,4,74820,0,5790,5386,C,3,2,9
13303,2021,G1,717100172,2,G2,G2,G2,G2,51,1,5,1,45640,0,4911,4435,Q,2,3,12
13304,2021,G1,717100182,1,G1,G2,G2,G2,72,2,4,2,6130,0,2602,2425,,,2,9
13305,2021,G1,717100192,1,G2,G2,G2,G2,50,1,4,4,4290,0,2917,2609,Q,4,3,9
13306,2021,G1,717100312,1,G2,G2,G2,G2,46,4,6,2,104970,6000,7892,6134,O,4,1,14
13307,2021,G1,717100332,1,G2,G2,G2,G2,33,1,6,1,360,0,620,619,N,9,3,14
13308,2021,G1,717100342,1,G2,G2,G2,G2,30,1,6,1,11950,0,9698,7870,C,2,2,14
13309,2021,G1,717100352,1,G2,G2,G2,G2,44,4,6,2,167948,17586,15412,11706,C,3,1,14
13310,2021,G1,717100362,1,G2,G2,G2,G2,44,4,8,2,160681,93106,16872,11174,C,2,1,18
13311,2021,G1,717100372,1,G2,G2,G2,G2,45,3,4,2,79082,13000,6572,4960,C,3,1,9
13312,2021,G1,717100382,2,G2,G2,G2,G2,50,1,4,1,16836,7552,2943,2672,H,3,1,9
13313,2021,G1,717100392,2,G1,G2,G2,G2,73,1,1,3,13300,0,1183,1129,,,1,0
13314,2021,G1,717700101,1,G2,G2,G2,G2,54,4,6,2,121400,46000,8268,6290,O,3,1,14
13315,2021,G1,717700111,2,G2,G2,G2,G2,56,3,4,4,21960,18000,4528,4466,I,4,3,9
13316,2021,G1,717700141,1,G2,G2,G2,G2,77,2,3,4,2450,0,3858,3569,,,5,6
13317,2021,G1,717700151,1,G2,G2,G2,G2,68,2,2,2,14021,2500,3371,2829,,,1,0
13318,2021,G1,717700171,1,G2,G2,G2,G2,45,3,6,2,99840,5000,17623,13376,K,3,2,14
13319,2021,G1,717700181,2,G1,G2,G2,G1,69,1,3,3,25700,0,1837,1803,G,9,1,6
13320,2021,G1,717700341,1,G2,G2,G2,G2,56,2,4,4,41630,0,1886,1692,C,8,1,9
13321,2021,G1,717700351,1,G2,G2,G2,G2,56,4,7,2,89567,2000,20854,16389,O,3,1,16
13322,2021,G1,717700361,2,G2,G2,G2,G2,47,1,6,1,39102,6000,5796,4378,O,3,1,14
13323,2021,G1,717700371,1,G2,G2,G2,G2,57,4,4,2,25496,1984,10684,9229,C,8,1,9
13324,2021,G1,717700381,1,G2,G2,G2,G2,41,4,5,2,43471,1500,4853,3969,C,2,1,12
13325,2021,G1,717800131,1,G2,G2,G2,G2,41,4,6,2,330860,154400,24992,16719,G,5,2,14
13326,2021,G1,717800141,1,G2,G2,G2,G2,49,4,7,2,543740,83000,26096,21032,C,2,2,16
13327,2021,G1,717800161,1,G2,G2,G2,G2,56,4,4,2,19600,5600,9671,8214,G,5,2,9
13328,2021,G1,717800181,2,G1,G2,G2,G2,83,1,1,3,1020,0,1059,1058,,,3,0
13329,2021,G1,717800311,1,G2,G2,G2,G2,51,5,6,2,79910,12455,10284,8481,O,4,1,14
13330,2021,G1,717800321,1,G2,G2,G2,G2,56,3,5,2,69060,23800,4212,3102,I,1,1,12
13331,2021,G1,717800331,1,G2,G2,G2,G2,45,2,4,4,23004,300,2156,1922,O,9,1,9
13332,2021,G1,717800351,1,G2,G2,G2,G2,50,4,6,2,43680,0,9779,8705,F,3,1,14
13333,2021,G1,717800361,1,G2,G2,G2,G2,64,2,3,2,31796,0,4330,3962,A,6,1,6
13334,2021,G1,717800381,1,G2,G2,G2,G2,56,3,4,2,15274,0,7257,6715,S,8,3,9
13335,2021,G1,717800391,1,G2,G2,G2,G2,39,5,7,2,78176,31090,10097,7434,C,2,1,16
13336,2021,G1,717900121,1,G1,G2,G2,G2,65,1,3,2,4508,50,2147,2099,,,3,6
13337,2021,G1,717900131,2,G2,G2,G2,G2,36,1,6,1,7200,0,4122,3559,C,3,3,14
13338,2021,G1,717900181,1,G2,G2,G2,G2,47,1,7,1,164576,0,3819,3019,M,2,1,16
13339,2021,G1,717900301,2,G2,G2,G2,G1,35,4,4,2,23593,13897,5831,4802,C,9,1,9
13340,2021,G1,717900311,1,G2,G2,G2,G2,64,2,2,2,13796,0,3610,3357,A,6,2,0
13341,2021,G1,717900321,1,G2,G2,G2,G2,61,2,4,2,4278,1440,2678,2559,S,8,3,9
13342,2021,G1,717900331,2,G2,G2,G2,G2,35,4,6,2,26690,20106,2027,971,S,4,2,14
13343,2021,G1,717900351,2,G2,G2,G2,G2,55,3,6,4,80510,26500,6395,4109,P,2,2,14
13344,2021,G1,717900381,1,G2,G2,G2,G2,45,5,6,2,24580,14300,5017,3556,C,8,1,14
13345,2021,G1,717900391,1,G2,G2,G2,G2,58,2,5,2,85600,7600,4163,3472,,,1,12
13346,2021,G1,718000102,2,G2,G2,G2,G2,62,1,2,3,18090,2700,2062,1285,N,9,1,0
13347,2021,G1,718000112,1,G2,G2,G2,G2,32,1,6,1,16625,8000,3876,3245,J,2,2,14
13348,2021,G1,718000142,2,G2,G2,G2,G2,28,1,4,1,8900,0,434,378,J,2,3,9
13349,2021,G1,718000152,1,G2,G2,G2,G2,47,4,4,2,38740,25000,7562,5769,O,3,2,9
13350,2021,G1,718000162,1,G2,G2,G2,G2,77,3,4,2,106080,21000,2371,2193,,,1,9
13351,2021,G1,718000192,1,G2,G2,G2,G2,52,4,6,2,126400,178,12367,9072,H,2,1,14
13352,2021,G1,718000302,1,G2,G2,G2,G2,38,4,4,2,2962,1290,4203,3937,F,7,3,9
13353,2021,G1,718000322,1,G2,G2,G2,G2,64,2,4,2,55588,0,8858,8257,E,3,1,9
13354,2021,G1,718000332,1,G2,G2,G2,G2,63,2,2,2,114543,36400,13480,10792,A,6,1,0
13355,2021,G1,718100112,2,G2,G2,G2,G2,29,1,6,1,8250,5600,2483,2218,M,3,2,14
13356,2021,G1,718100122,1,G2,G2,G2,G2,66,2,4,2,48160,0,4303,4225,,,1,9
13357,2021,G1,718100152,2,G2,G2,G2,G2,52,2,4,2,95480,29500,3555,306,C,7,1,9
13358,2021,G1,718100162,1,G2,G2,G2,G2,40,3,6,1,3802,0,8854,8280,Q,2,5,14
13359,2021,G1,718100172,1,G2,G2,G2,G2,62,2,6,2,172700,0,1490,103,G,1,1,14
13360,2021,G1,718100302,2,G2,G2,G1,G2,38,3,4,4,4104,50,2825,2646,C,3,3,9
13361,2021,G1,718100322,1,G1,G2,G2,G2,85,2,2,2,41050,0,2981,2902,A,6,5,0
13362,2021,G1,718100352,2,G2,G2,G1,G2,46,3,4,4,750,0,2623,2542,I,9,3,9
13363,2021,G1,718700101,2,G2,G2,G2,G2,56,1,3,3,1230,0,2703,2405,C,7,3,6
13364,2021,G1,718700121,1,G2,G2,G2,G2,62,2,6,2,206880,0,4129,3221,,,1,14
13365,2021,G1,718700171,2,G2,G2,G2,G2,56,1,5,4,5452,910,1960,1703,K,5,2,12
13366,2021,G1,718700311,1,G1,G2,G2,G2,83,2,4,2,37427,0,1203,849,,,1,9
13367,2021,G1,718700321,1,G2,G2,G2,G2,43,4,4,2,31714,0,5229,4287,G,5,1,9
13368,2021,G1,718700331,1,G2,G2,G2,G2,65,2,2,2,67180,20000,2892,1607,A,6,1,0
13369,2021,G1,718800121,1,G1,G2,G2,G2,66,2,6,2,195049,0,10941,9736,F,1,1,14
13370,2021,G1,718800151,1,G2,G2,G2,G2,67,4,6,2,223924,35000,9712,6502,N,2,1,14
13371,2021,G1,718800181,2,G2,G2,G2,G2,27,1,6,1,23650,6000,10574,8255,C,5,2,14
13372,2021,G1,718800301,1,G2,G2,G2,G2,51,4,4,2,38593,7580,14033,12671,A,6,1,9
13373,2021,G1,718800311,1,G1,G2,G2,G2,79,2,2,2,59600,0,2530,2457,A,6,1,0
13374,2021,G1,718900131,1,G1,G2,G2,G2,78,2,2,2,158,0,1670,1621,,,3,0
13375,2021,G1,718900301,1,G2,G2,G2,G2,64,2,3,2,123498,0,4946,4723,A,6,1,6
13376,2021,G1,718900321,1,G2,G2,G2,G2,59,2,4,2,95925,190,6786,6373,A,6,1,9
13377,2021,G1,719000102,1,G2,G2,G2,G2,67,2,7,3,246450,0,15507,13503,,,1,16
13378,2021,G1,719000112,2,G2,G2,G2,G2,44,1,3,1,5010,1050,240,119,,,3,6
13379,2021,G1,719000142,2,G2,G2,G1,G2,49,2,6,4,49640,18000,2799,2238,P,2,2,14
13380,2021,G1,719000152,1,G1,G2,G2,G2,68,2,3,2,40820,11500,4708,4056,,,1,6
13381,2021,G1,719000162,1,G2,G2,G2,G2,46,3,5,2,52790,0,6417,5092,F,2,2,12
13382,2021,G1,719000192,1,G2,G2,G2,G1,60,2,4,2,9072,0,1939,1493,F,7,2,9
13383,2021,G1,719100112,2,G2,G2,G2,G1,47,3,6,2,294600,0,6756,5660,M,3,1,14
13384,2021,G1,719100122,1,G2,G2,G2,G2,27,1,4,1,8336,0,6076,5898,J,2,5,9
13385,2021,G1,719100132,2,G2,G2,G2,G2,27,1,6,1,33940,0,2807,2341,Q,2,1,14
13386,2021,G1,719100142,2,G2,G2,G1,G2,42,2,5,4,25600,2000,2512,2261,Q,4,2,12
13387,2021,G1,719100162,1,G2,G2,G2,G2,64,3,6,2,355700,58000,23404,16554,,,1,14
13388,2021,G1,719100172,1,G2,G2,G2,G2,49,4,7,2,266100,20000,36585,24586,F,1,2,16
13389,2021,G1,719100182,1,G2,G2,G2,G2,65,2,6,2,488300,100000,16664,11662,G,3,1,14
13390,2021,G1,719100192,2,G2,G2,G2,G2,32,1,6,1,1260,0,3541,3194,G,2,3,14
13391,2021,G1,719700101,1,G2,G2,G2,G2,65,2,4,2,10500,1000,3213,2948,F,9,2,9
13392,2021,G1,719700121,2,G2,G2,G2,G2,44,1,5,1,7042,6300,2040,1746,S,4,3,12
13393,2021,G1,719800101,1,G2,G2,G2,G2,41,3,6,2,119792,0,18317,13321,K,3,2,14
13394,2021,G1,719800111,1,G2,G2,G2,G2,63,2,4,2,93280,0,5431,4859,M,8,1,9
13395,2021,G1,719800121,2,G2,G2,G2,G2,61,1,3,3,40010,36500,2125,1222,N,9,1,6
13396,2021,G1,719800141,2,G2,G2,G2,G2,54,1,8,1,22440,2500,7726,6220,Q,2,2,18
13397,2021,G1,719800161,1,G2,G2,G2,G2,61,3,3,2,31310,2000,9133,8882,H,8,2,6
13398,2021,G1,719800181,1,G2,G2,G2,G2,55,1,4,1,180,0,1004,1003,,,3,9
13399,2021,G1,719900101,1,G2,G2,G2,G2,39,1,4,1,270,2700,130,-238,F,7,3,9
13400,2021,G1,719900141,1,G2,G2,G2,G2,48,2,4,4,5475,792,6264,6086,I,4,3,9
13401,2021,G1,719900161,1,G2,G2,G2,G2,52,5,4,2,6061,0,5831,5478,F,7,3,9
13402,2021,G1,719900171,2,G1,G2,G2,G2,73,1,3,3,10482,0,834,833,Q,9,2,6
13403,2021,G1,719900191,1,G2,G2,G2,G2,50,4,4,2,143455,74000,5138,3295,S,4,1,9
13404,2021,G2,720000202,2,G2,G2,G2,G2,43,1,4,4,21351,6400,901,172,G,9,1,9
13405,2021,G2,720000212,1,G1,G2,G2,G2,74,2,2,2,2570,0,2040,2039,Q,9,2,0
13406,2021,G2,720000232,2,G1,G2,G2,G2,71,1,2,3,1054,0,565,564,,,2,0
13407,2021,G2,720000242,1,G2,G2,G2,G2,53,3,7,2,39130,18340,2891,1983,,,1,16
13408,2021,G2,720000252,2,G2,G2,G2,G2,45,1,4,1,810,0,944,824,,,3,9
13409,2021,G2,720000262,1,G2,G2,G2,G2,63,2,4,2,92032,59670,6144,4875,C,7,1,9
13410,2021,G2,720000292,1,G2,G2,G2,G2,55,3,4,2,90208,800,7771,5941,C,7,1,9
