종목코드,종목명,결산월,회계연도,자산총계,부채총계,자본총계,자본금,이익잉여금,매출액,영업이익,당기순이익,배당금,EPS,BPS,SPS,CEPS
A105560,KB금융,12,2010,2.62008E+11,2.43568E+11,18440353000,1931758000,1191676000,25582107000,192744000,100183000,,229,46449,66215,1370
A105560,KB금융,12,2011,2.77601E+11,2.54501E+11,23099795000,1931758000,4952751000,21682697000,3398334000,2428572000,-41163000,6142,59319,56122,7173
A105560,KB금융,12,2012,2.82007E+11,2.57303E+11,24704040000,1931758000,6377491000,25295751000,2411398000,1711988000,-278173000,4408,63438,65473,5282
A105560,KB금융,12,2013,2.91838E+11,2.66185E+11,25652831000,1931758000,7530156000,22597185000,2026992000,1263705000,-231811000,3263,66398,58489,4013
A105560,KB금융,12,2014,3.08356E+11,2.80843E+11,27512672000,1931758000,9067145000,21447384000,1959123000,1415111000,-193176000,3626,70700,55513,4339
A105560,KB금융,12,2015,3.29065E+11,3.00163E+11,28902722000,1931758000,10464109000,22233277000,1821134000,1727306000,-305994000,4396,74234,57547,5137
A105560,KB금융,12,2016,3.75674E+11,3.44412E+11,31261403000,2090558000,12229228000,25355835000,1676948000,2190180000,-383781000,5459,77815,64570,6315
A105560,KB금융,12,2017,4.36786E+11,4.02741E+11,34044829000,2090558000,15044204000,39229265000,4015274000,3343461000,-503125000,7920,85302,93825,9313
A105560,KB금융,12,2018,4.79588E+11,4.43875E+11,35713027000,2090558000,17282441000,42027106000,4267481000,3061946000,-766728000,7321,90264,100516,8815
A105560,KB금융,12,2019,5.18538E+11,4.79419E+11,39119325000,2090558000,19709545000,47169682000,4490649000,3313199000,-766249000,7923,98898,112850,10264
A105560,KB금융,12,2020,6.10672E+11,5.67311E+11,43361459000,2090558000,22517392000,55680183000,4615992000,3502281000,-883952000,8309,109086,133908,10945
A105560,KB금융,12,2021,6.63896E+11,6.15602E+11,48293920000,2090558000,25672815000,58917647000,6097617000,4384381000,-1053416000,10605,121808,141694,12965
A105560,KB금융,12,2022,7.01171E+11,6.51528E+11,49642914000,2090558000,28446513000,88895934000,5638855000,4173239000,-1564153000,10685,124124,216123,12617
A105560,KB금융,12,2023,7.15738E+11,6.56865E+11,58873310000,2090558000,32029199000,77482782000,6435319000,4563431000,-1336815000,11440,150344,191371,13410
A105560,KB금융,12,2024,7.57846E+11,6.9803E+11,59815181000,2090558000,34808220000,85076419000,8045261000,5028606000,-1686778000,12705,154949,212855,14874
A105560,KB금융,12,2025,7.97923E+11,7.37093E+11,60829989000,2090558000,38333741000,81230708000,8517711000,5840715000,-1504683000,15116,164669,210501,17506
A028260,삼성물산,12,2000,1799164688,1143191534,655973153,12500000,134053878,759591466,46737672,38509963,,15404,262389,303837,28414
A028260,삼성물산,12,2001,,,,,,,,,,,,,
A028260,삼성물산,12,2002,,,,,,,,,,,,,
A028260,삼성물산,12,2003,,,,,,,,,,,,,
A028260,삼성물산,12,2004,,,,,,,,,,,,,
A028260,삼성물산,12,2005,,,,,,,,,,,,,
A028260,삼성물산,12,2006,,,,,,,,,,,,,
A028260,삼성물산,12,2007,,,,,,,,,,,,,
A028260,삼성물산,12,2008,,,,,,,,,,,,,
A028260,삼성물산,12,2009,,,,,,,,,,,,,
A028260,삼성물산,12,2010,,,,,,,,,,,,,
A028260,삼성물산,12,2011,,,,,,,,,,,,,
A028260,삼성물산,12,2012,6642285245,2837077769,3805207476,12500000,1991308620,2702559870,69245311,140571438,,56358,1521737,1081024,
A028260,삼성물산,12,2013,8553888932,4604755902,3949133030,12500000,2037782119,3226058705,111092837,45192148,,18086,1578540,1290423,
A028260,삼성물산,12,2014,9511431412,4226141563,5285289849,13500000,2482276498,5129564426,213411367,455072360,,3632,45557,40884,4774
A028260,삼성물산,12,2015,42361430965,24047495347,18313935618,19131748.3,5210896118,13344675370,37138349.42,2685651116,-3649566.17,17857,98436,86753,19286
A028260,삼성물산,12,2016,44458515390,23352804703,21105710687,19131748.3,5229977559,28102683823,139524591.3,20841926.91,-86701991.63,561,110964,146890,2720
A028260,삼성물산,12,2017,49048902937,23897652811,25151250126,19131748.3,5755405108,29279045518,881268354.8,481104477.5,-95749751.61,3344,136764,153039,5024
A028260,삼성물산,12,2018,42406651758,19857716710,22548935048,19131748.3,6949464720,31155636887,1103890168,1748243543,-340992600.3,8953,120938,162848,11559
A028260,삼성물산,12,2019,45905516600,19213420293,26692096307,19131748.3,7600993638,30761501059,866770072.1,1047890681,-336156396.5,5489,146097,160788,8384
A028260,삼성물산,12,2020,54331740266,21386258023,32945482243,18851450.6,8327121582,30216118917,857079813.5,1160650820,-333396168.5,5468,183094,159546,9001
A028260,삼성물산,12,2021,55245423114,22093183632,33152239483,18851450.6,9548129128,34455181883,1195982736,1829084040,-384566310.1,8673,183138,182772,12470
A028260,삼성물산,12,2022,58981492467,27017371086,31964121381,18851450.6,10846578871,43161653400,2528524414,2544956969,-723747605.1,10843,163048,228957,16826
A028260,삼성물산,12,2023,66127029213,26229919731,39897109482,18721909.5,12661663941,41895681216,2870173817,2719106117,-378468059.4,11824,209233,223313,18869
A028260,삼성물산,12,2024,61990426836,24731886937,37258539899,18517037.1,14014379036,42103238027,2983396695,2772012092,-419470309.4,12280,189865,231815,20400
A028260,삼성물산,12,2025,86532745699,29035796294,57496949405,18517037.1,15509909276,40742240967,3292747496,3906652565,-425524824.1,14165,305019,236608,28834
A032830,삼성생명,12,2000,53594108529,50360794765,3233313764,100000000,1045112073,24781630539,427887734,246798827,-10000000,12329,161414,1239082,19019
A032830,삼성생명,12,2001,64337737974,58968394627,5369343347,100000000,1654500922,22842360426,651233797,631595657,-20000000,31539,267717,1142118,38612
A032830,삼성생명,12,2002,73144597000,67291889000,5852708000,100000000,2550555000,23834342000,723724000,867561000,-22000000,43056,291663,1191717,50182
A032830,삼성생명,12,2003,83383074000,76446351000,6936723000,100000000,2847444000,22718308000,595832000,334117000,-32000000,16390,345958,1135915,23497
A032830,삼성생명,12,2004,90969692000,82697939000,8271753000,100000000,3393058000,23640095000,772525000,580186000,-32000000,28781,412583,1182005,35921
A032830,삼성생명,12,2005,99674482000,91396555000,8277927000,100000000,3987418000,23287239000,140058000,626964000,-35000000,31218,412407,1164362,37752
A032830,삼성생명,12,2006,1.08865E+11,1.0008E+11,8784722000,100000000,4461998000,23432648000,148233000,518356000,-45000000,25729,437677,1171632,32554
A032830,삼성생명,12,2007,1.16428E+11,1.07031E+11,9397464000,100000000,5137943000,24613063000,748514000,719003000,-43000000,35797,468193,1230653,42783
A032830,삼성생명,12,2008,1.21779E+11,1.14284E+11,7495024000,100000000,5211601000,25351145000,137456000,113990000,-43500000,5683,371533,1267557,12189
A032830,삼성생명,12,2009,1.33161E+11,1.20971E+11,12190244000,100000000,6077696000,25761194000,854172000,905721000,-42800000,4530,60665,128806,5140
A032830,삼성생명,12,2010,1.46518E+11,1.31074E+11,15443982000,100000000,7808965000,26230238000,1944422000,1921330000,-226800000,9624,76951,131151,10311
A032830,삼성생명,12,2011,1.61072E+11,1.42959E+11,18113192000,100000000,8564937000,22717512000,1003614000,947370000,-400000000,4742,91690,113588,5469
A032830,삼성생명,12,2012,1.86039E+11,1.64309E+11,21730307000,100000000,9155266000,30382725000,1204936000,983622000,-394000000,4922,111666,151914,5712
A032830,삼성생명,12,2013,1.92949E+11,1.73313E+11,19636711000,100000000,9504171000,19301808000,559655000,603464000,-312400000,2932,99280,96509,3669
A032830,삼성생명,12,2014,2.14434E+11,1.92149E+11,22284739000,100000000,10696290000,27426368000,1405532000,1337030000,-203085000,6687,117440,137132,7650
A032830,삼성생명,12,2015,2.30363E+11,2.06641E+11,23721745000,100000000,11567188000,27705927000,1148494000,1209573000,-340335000,6056,128139,138530,7100
A032830,삼성생명,12,2016,2.64654E+11,2.36345E+11,28308448000,100000000,13288661000,30428633000,986521000,2149956000,-446095000,10271,148374,152143,12264
A032830,삼성생명,12,2017,2.82714E+11,2.51592E+11,31121572000,100000000,14239292000,31959034000,1690606000,1263207000,-255018000,5831,163491,159795,7866
A032830,삼성생명,12,2018,2.89428E+11,2.58922E+11,30505459000,100000000,15547936000,32240885000,2583311000,1733710000,-448514000,8322,160947,161204,10622
A032830,삼성생명,12,2019,3.12762E+11,2.75446E+11,37316405000,100000000,16049424000,31804022000,1252581000,1051692000,-513403000,4887,198619,159020,7978
A032830,삼성생명,12,2020,3.36569E+11,2.92959E+11,43610634000,100000000,16823208000,34534340000,1790046000,1370502000,-513403000,6329,233300,172672,9352
A032830,삼성생명,12,2021,3.41383E+11,3.01757E+11,39625367000,100000000,17843821000,35079078000,1701023000,1597702000,-491150000,7347,210566,175395,10315
A032830,삼성생명,12,2022,3.16166E+11,2.91997E+11,24168469000,100000000,18885957000,40330993000,1386595000,1720794000,-592663000,7917,124081,201655,10899
A032830,삼성생명,12,2023,3.14655E+11,2.70318E+11,44337441000,100000000,17978086000,30937014000,2398377000,2033709000,-597354000,9477,236324,154685,11553
A032830,삼성생명,12,2024,3.12219E+11,2.79481E+11,32737931000,100000000,19419956000,33786029000,2499751000,2260255000,-723056000,10534,171141,168930,12772
A032830,삼성생명,12,2025,3.50686E+11,2.8585E+11,64835318000,100000000,21085481000,37138310000,2580469000,2451515000,-874446000,11514,349293,185692,13800
A000270,기아,12,2000,8828701125,6006031962,2822669163,2247987275,-932901060,11468556456,162652091,135410233,,301,6855,25516,1249
A000270,기아,12,2001,9812333000,6650090000,3162243000,1847987000,-485197000,13236260000,448063000,461577000,,1167,8557,33465,2405
A000270,기아,12,2002,10815204000,6865122000,3950082000,1848652000,227957000,16061275000,670805000,722266000,,1930,10636,43454,3253
A000270,기아,12,2003,12784222000,8268379000,4515843000,1848652000,889905000,15103281000,762389000,791548000,-92023000,2076,12332,41411,3552
A000270,기아,12,2004,14579381000,9665824000,4913557000,1848652000,1218572000,17752211000,306930000,605480000,-130620000,1680,13892,50392,3331
A000270,기아,12,2005,16034491000,11074206000,4960285000,1848652000,1556873000,20564712000,-18145000,577977000,-121164000,1603,13954,59225,3569
A000270,기아,12,2006,17342939000,12678920000,4664019000,1848652000,1178620000,19814690000,-365229000,-293059000,-86623000,-837,13045,57065,1622
A000270,기아,12,2007,19461002000,14918798000,4542204000,1848652000,1027151000,20311996000,-57923000,-172392000,,-436,12633,58497,1994
A000270,기아,12,2008,25583550000,19763966000,5819584000,1848652000,894461000,22217661000,664000,-105966000,,-260,15535,63985,2696
A000270,기아,12,2009,25962876000,18658782000,7304094000,2054355000,1873878000,29445206000,1195206000,1020632000,,2664,17388,80099,5395
A000270,기아,12,2010,27593159000,17387961000,10205198000,2101772000,4417538000,42290340000,2836110000,2842199000,-96992000,6724,23811,107684,9951
A000270,기아,12,2011,30255179000,16745469000,13509710000,2132452000,9224715000,43190942000,3499088000,3519236000,-198735000,8556,33472,108190,11297
A000270,기아,12,2012,32398314000,15550252000,16848062000,2139317000,12663024000,47242933000,3522251000,3864704000,-242167000,9537,41602,116588,12163
A000270,기아,12,2013,36182040000,15927245000,20254795000,2139317000,16301812000,47597897000,3177100000,3817059000,-263240000,9416,50014,117420,12380
A000270,기아,12,2014,41044202000,18560337000,22483865000,2139317000,18815654000,47097049000,2572549000,2993593000,-283489000,7385,55682,116185,10684
A000270,기아,12,2015,45980113000,21776082000,24204031000,2139317000,21039080000,49521447000,2354273000,2630600000,-404058000,6489,60369,122166,9999
A000270,기아,12,2016,50889260000,24309836000,26579424000,2139317000,23465759000,52712906000,2461480000,2754640000,-441025000,6795,66294,130039,10956
A000270,기아,12,2017,52294438000,25433261000,26861177000,2139317000,24074322000,53535680000,662226000,968018000,-441024000,2388,66997,132068,6966
A000270,기아,12,2018,51786605000,24543141000,27243464000,2139317000,24711681000,54169813000,1157475000,1155943000,-320745000,2852,67950,133633,7625
A000270,기아,12,2019,55344798000,26366660000,28978138000,2139317000,26056216000,58145959000,2009680000,1826659000,-360838000,4506,72277,143442,9759
A000270,기아,12,2020,60490443000,30598771000,29891672000,2139317000,27173417000,59168096000,2066457000,1487585000,-461071000,3670,74556,145963,9145
A000270,기아,12,2021,66849997000,31937441000,34912556000,2139317000,31682932000,69862366000,5065685000,4760311000,-400931000,11744,87073,172345,17222
A000270,기아,12,2022,73710965000,34367884000,39343081000,2139317000,36320754000,86559029000,7233120000,5408976000,-1202793000,13345,98117,213534,19320
A000270,기아,12,2023,80627826000,34069591000,46558235000,2139317000,43270759000,99808420000,11607873000,8777817000,-1403256000,21770,117495,247564,27610
A000270,기아,12,2024,92755874000,36915565000,55840309000,2139317000,50241096000,1.07449E+11,12667139000,9775005000,-2194277000,24413,141812,268412,30787
A000270,기아,12,2025,98979055000,37788591000,61190464000,2139317000,54519590000,1.14141E+11,9078148000,7554174000,-2559045000,19111,157456,288500,25953
A329180,HD현대중공업,12,2000,,,,,,,,,,,,,
A329180,HD현대중공업,12,2001,,,,,,,,,,,,,
A329180,HD현대중공업,12,2002,,,,,,,,,,,,,
A329180,HD현대중공업,12,2003,,,,,,,,,,,,,
A329180,HD현대중공업,12,2004,,,,,,,,,,,,,
A329180,HD현대중공업,12,2005,,,,,,,,,,,,,
A329180,HD현대중공업,12,2006,,,,,,,,,,,,,
A329180,HD현대중공업,12,2007,,,,,,,,,,,,,
A329180,HD현대중공업,12,2008,,,,,,,,,,,,,
A329180,HD현대중공업,12,2009,,,,,,,,,,,,,
A329180,HD현대중공업,12,2010,,,,,,,,,,,,,
A329180,HD현대중공업,12,2011,,,,,,,,,,,,,
A329180,HD현대중공업,12,2012,,,,,,,,,,,,,
A329180,HD현대중공업,12,2013,,,,,,,,,,,,,
A329180,HD현대중공업,12,2014,,,,,,,,,,,,,
A329180,HD현대중공업,12,2015,,,,,,,,,,,,,
A329180,HD현대중공업,12,2016,,,,,,,,,,,,,
A329180,HD현대중공업,12,2017,,,,,,,,,,,,,
A329180,HD현대중공업,12,2018,,,,,,,,,,,,,
A329180,HD현대중공업,12,2019,13869458775,8246551333,5622907442,353865580,-104921520,5456667592,129480289,-88945128,,-2164,79450,132744,1489
A329180,HD현대중공업,12,2020,13799657849,8438873228,5360784621,353865580,-505085250,8312009823,32509061,-431445898,,-6096,75746,117446,-2531
A329180,HD현대중공업,12,2021,15078671491,9484646542,5594024949,443865580,1151717791,8311275924,-800262777,-814227962,,-10665,63015,108864,-7530
A329180,HD현대중공업,12,2022,16289398053,11001578566,5287819487,443865580,845402772,9045480488,-289151153,-352064622,,-3966,59566,101894,-1102
A329180,HD현대중공업,12,2023,17133618109,11926177799,5207440310,443865580,772843969,11963925991,178639965,24689214,,278,58660,134770,3410
A329180,HD현대중공업,12,2024,19390946750,13686498249,5704448501,443865580,1288341189,14486453544,705223483,621509420,,7001,64259,163185,10446
A329180,HD현대중공업,12,2025,26163044535,16821424437,9341620098,524806125,2393864230,17580633257,2037510103,1415484565,-333875689,15702,89025,195020,19400
A055550,신한지주,12,2000,,,,,,,,,,,,,
A055550,신한지주,12,2001,56329648760,53216977910,3112670850,1461720960,69110245,2559860062,120092716,220762999,,2259,10647,26197,2830
A055550,신한지주,12,2002,66767594475,62806227632,3961366842,1461805625,670763036,5928902588,938503343,597743820,,2060,12452,20280,2391
A055550,신한지주,12,2003,1.39209E+11,1.33102E+11,6107631000,1958530000,872053000,8072077000,785786000,377032000,,1105,14072,24582,1705
A055550,신한지주,12,2004,1.4686E+11,1.39025E+11,7835225000,2083118000,1608185000,14342873000,1469789000,1121129000,,2627,18596,35878,3482
A055550,신한지주,12,2005,1.60938E+11,1.50686E+11,10251726000,2170758000,2958624000,15510937000,1776178000,1747581000,,4148,23349,37144,4865
A055550,신한지주,12,2006,1.77725E+11,1.66213E+11,11512105000,2170758000,3387960000,19812440000,2030108000,1842513000,,4267,26966,46131,5145
A055550,신한지주,12,2007,2.20876E+11,2.02702E+11,18174415000,2462473000,5221814000,26478648000,3691321000,2475513000,,5176,38221,57189,6862
A055550,신한지주,12,2008,2.64015E+11,2.46063E+11,17952155000,2462473000,6299623000,59775606000,3032357000,2025662000,,4332,38386,128273,6076
A055550,신한지주,12,2009,2.55018E+11,2.33895E+11,21123026000,2852473000,7182853000,51171902000,2097907000,1328253000,,2512,39306,98477,3960
A055550,신한지주,12,2010,2.66032E+11,2.42834E+11,23198036000,2852473000,8956338000,33651132000,3235169000,2371143000,,4551,43878,64241,6003
A055550,신한지주,12,2011,2.88117E+11,2.61259E+11,26858805000,2645053000,10829723000,26004624000,4134772000,3272633000,-794417000,5897,46117,49467,6773
A055550,신한지주,12,2012,3.00848E+11,2.72069E+11,28779823000,2645053000,12499259000,19530490000,3193952000,2494068000,-650697000,4758,54215,40008,5721
A055550,신한지주,12,2013,3.11297E+11,2.81437E+11,29859661000,2645053000,14194163000,18862548000,2637581000,2059570000,-424014000,3921,56754,38868,4903
A055550,신한지주,12,2014,3.38022E+11,3.07507E+11,30514908000,2645053000,15869779000,22508743000,2654810000,2199611000,-399791000,4288,60136,46381,5177
A055550,신한지주,12,2015,3.7054E+11,3.3873E+11,31809636000,2645053000,17689134000,23086007000,2973141000,2445958000,-546160000,4878,63548,47571,5615
A055550,신한지주,12,2016,3.9568E+11,3.63935E+11,31744980000,2645053000,18640038000,22287985000,3108642000,2824919000,-669103000,5810,65605,46670,6460
A055550,신한지주,12,2017,4.26306E+11,3.92603E+11,33702536000,2645053000,20790599000,24009025000,3828675000,2948124000,-706565000,6153,69210,50631,6751
A055550,신한지주,12,2018,4.59601E+11,4.22949E+11,36651430000,2645053000,22959440000,23811935000,4499414000,3198265000,-714705000,6657,75923,50215,7381
A055550,신한지주,12,2019,5.5242E+11,5.10489E+11,41930381000,2732463000,25525821000,30004997000,5046250000,3642384000,-830772000,7003,81997,61741,8888
